smiles,solvent,ex (nm)
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,CCOC(=O)C,542.0
COc1ccc2c(c1)c1c(c3cc(OC)ccc32)=[N+]2C(=C(c3c(C)cc(C)cc3C)c3cc4c5cc(OC)ccc5c5ccc(OC)cc5c4n3[B-]2(F)F)C=1,CC#N,666.0
Cc1ccc(C2=C3C=CC(Cl)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,CC1=CC=CC=C1,516.0
NCc1nc(N(Cc2ccccc2F)Cc2ccccc2F)c(CN)nc1N(Cc1ccccc1F)Cc1ccccc1F,C(Cl)(Cl)Cl,479.0
Cc1ccc(-c2c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)n3c(c2-c2ccc(C)cc2)c(C=O)c2cc(Br)ccc23)cc1,CC#N,413.0
CC1=CC(C)=[N+]2C1=C(c1ccc(N)cc1)c1c(C)cc(C)n1[B-]2(F)F,CCOC(=O)C,498.0
O=Cc1ccc(CCc2ccc(C3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)cc2)cc1,CCOCC,502.0
Cc1c(C2=[N+]3C(=Cc4c(C)c5ccccc5n4[B-]3(F)F)c3ccccc32)[nH]c2ccccc12,C1CCOC1,608.0
COc1ccccc1-c1nc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(C)cc2)c1-c1ccccc1OC,CO,284.0
COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)O)C(C)(CCCS(=O)(=O)O)c2cc(S(=O)(=O)[O-])ccc21,O,556.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2cc3ccccc3o2)s1,CC#N,465.0
CCCCNc1sc(/N=N/c2nc(C(=O)OCC)c(CNCCC)s2)nc1C(=O)OCC,CCO,580.0
NC/C(=C/c1cc2sc(-c3sc(-c4ccc(N5c6ccccc6C6C7CCC(C7)C65)cc4)c4c3OCCO4)cc2s1)C(=O)O,C(Cl)Cl,535.0
O=C(O)c1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)=c3/cc/c4n3[Zn]n3c(ccc32)/C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C2/C=CC(=N2)/C=4c2ccc(C(=O)O)cc2)cc1,C1CCOC1,601.0
CC1=CC(C)=[N+]2C1=C(C)c1ccc(C=Cc3ccccc3)n1[B-]2(F)F,CCOCC,553.0
Cc1ccc(CCc2c3cc4ccccc4cc3c(CC[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc23)cc1,C(Cl)Cl,654.0
NC/C(=C\c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2s1,C(Cl)Cl,380.0
CCCCCCOc1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(OCCCCCC)cc4)cc3)c3ccc(-c4nc5ccccc5nc4-c4ccc(N(c5ccc(/C=C/c6ccc(OCCCCCC)cc6)cc5)c5ccc(/C=C/c6ccc(OCCCCCC)cc6)cc5)cc4)cc3)cc2)cc1,C1CCOC1,378.0
COc1ccc(CCc2ccc(-c3nn[nH]n3)cc2)cc1OC,CC1=CC=CC=C1,323.0
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc(Cl)ccc3[nH]2)n1,C(Cl)(Cl)Cl,387.0
COc1ccc(C2=CC(c3ccc4cc(N(C)C)ccc4c3)=[O+][B-](F)(F)O2)cc1,C1CCOC1,486.0
F[B-]1(F)N2C(=[NH+]Cc3ccccc3)C=CC2=C(c2c(Cl)cccc2Cl)c2ccc(NCc3ccccc3)n21,C(Cl)Cl,581.0
Cc1ccc(C2=C3C=CC(N4CCCCC4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,C1CCCCC1,517.0
COc1ccc(CCc2ccc(CCc3ccc(P(=O)(c4ccc(CCc5ccc(CCc6ccc(OC)cc6)cc5)cc4)c4ccc(CCc5ccc(CCc6ccc(OC)cc6)cc5)cc4)cc3)cc2)cc1,C1COCCO1,336.0
CCCn1c2ccccc2c2cc(/C=C/C3=[N+]4C(=C(c5ccc(C)cc5)c5c(C)cc(/C=C/c6ccc7c(c6)c6ccccc6n7CCC)n5[B-]4(F)F)C(C)=C3)ccc21,CS(=O)C,678.0
COC(=O)/C(CN)=c1\s/c(=c2/s/c(=C(/CN)C(=O)OC)c3cc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)sc23)c2sc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc12,CC1=CC=CC=C1,630.0
COC(=O)c1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3)cc1,CO,562.0
CCCCCCC1=C(C)C2=Cc3c(C)c(CCCCCC)c(C)n3[B-](F)(F)[N+]2=C1C,CC1=CC=CC=C1,536.0
CCCCN1C(=O)C2=C(c3ccc(-c4ccc(/C=C(\CN)C(=O)O)s4)s3)N(CCCC)C(=O)C2=C1c1ccc(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cc1,C(Cl)Cl,627.0
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,C(Cl)(Cl)Cl,337.0
CC1=CC(C)=[N+]2C1=C(c1ccc(OCCCCCCCCCCn3ccnc3)cc1)c1c(C)cc(C)n1[B-]2(F)F,C(Cl)Cl,500.0
Cc1cc(O)c(C(=O)/C=C/c2cccc(O)c2)c(=O)o1,C(Cl)Cl,374.0
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CO,504.0
CC1=[N+]2C(=C(C(=O)O)c3ccc(C)n3[B-]2(F)F)C=C1,CC1=CC=CC=C1,515.0
C=CCNc1ccc2ccc3oc4cc(=[N+](C)C)ccc-4nc3c2c1,CCO,572.0
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,C1COCCO1,399.0
CCCCCCCCCCCCOc1ccc(C2=C3C(C)=C(I)C(C)=[N+]3[B-](F)(F)n3c(C)c(I)c(C)c32)cc1,C(Cl)Cl,533.0
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)cc1OCC(=O)O,CS(=O)C,736.0
CCOC(=O)CC(C)(C)C1=[N+]2C(=C(c3c(Cl)cccc3Cl)c3cccn3[B-]2(F)F)C=C1,CO,513.0
CC[n+]1ccc(/C=C/c2cc3cccc4ccc5cccc2c5c43)cc1,CC#N,420.0
CC1=[N+]2C(=C(Oc3ccc4c(c3)CC[C@@H]3[C@@H]4CC[C@]4(C)C(=O)CC[C@@H]34)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,580.0
CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CCOC(=O)C,443.0
COc1cc2c(cc1C=CC(=C(CN)CN)c1ccccc1)c1ccccc1n2C,CS(=O)C,476.0
CC1=CC(C)=[N+]2C1=C(c1ccc(O)cc1)c1c(C)cc(C)n1[B-]2(F)F,CCOC(=O)C,498.0
CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3)=C2N(CCN2CCCCC2)C(C)=O)C(C)(C)c2ccccc21,CS(=O)C,635.0
CCCCn1c2ccc(/C=C(\CN)C(=O)O)cc2c2cc(-c3ccc(OC)cc3)ccc21,C(Cl)Cl,407.0
CC1=CC(C)=[N+]2C1=C(c1ccc(N3CCSCCOCCOCCSCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,497.0
CCC1=C(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3c(C)c(CC)c(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)n3[B-](F)(F)[N+]2=C1C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,693.0
COCC[N+]1=C(/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21,O,648.0
CCOC(=O)c1c(C)cn2c(nc3cc(C)c(C)cc32)c1C,C(Cl)Cl,251.0
CCN(CC)c1ccc2c(c1)oc(=O)c1c(=O)oc3cc([N+](=O)[O-])ccc3c12,C(Cl)Cl,494.0
c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3nsnc23)cc1,C1CCOC1,394.0
CN(C)c1ccc(C2=Nc3scc[n+]3[B-](F)(F)O2)cc1,CC1=CC=CC=C1,405.0
O=C(ON1C(=O)CCC1=O)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,C(Cl)Cl,508.0
CC(C)(C)c1cc(/C=C/C=C2\N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)c2cc3c4c(c2[o+]1)CCCN4CCC3,CCO,648.0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CS(=O)C,350.0
COc1ccc(NC2=CC(=O)c3ccccc3C2=O)cc1,CCCCCC,458.0
CCCCCCN(CCCCCC)c1ccc(-n2c3cc(/C=C(\CN)C(=O)O)sc3c3sc(-c4ccc5c(c4)C4CCCC4N5c4ccc5c(c4)C(CCC)(CCC)c4ccccc4-5)cc32)cc1,C(Cl)Cl,536.0
COc1ccc(-c2ccc(-c3ccc(CN)s3)s2)cc1,CCOC(=O)C,372.0
NCc1cc(-c2ccc(F)cc2)cnc1O,C1COCCO1,356.0
CC1=CC(C=CC2=C(C)C3=C(c4ccccc4)c4c(C)cc(C)n4[B-](F)(F)[N+]3=C2C)=[O+][B-](F)(F)O1,CCO,547.0
Cc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(-c2ccc(-c3ccccc3)cc2)n1,CC1=CC=CC=C1,341.0
COc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,CCO,344.0
COc1ccc(C2=CC(c3ccc(OC)cc3)=[O+][B-](C(C)=O)(C(C)=O)O2)cc1,C(Cl)(Cl)(Cl)Cl,405.0
CCCCCCn1c2ccccc2c2cc(N3c4ccccc4Sc4cc(/C=C5\SC(=S)N(CC(=O)O)C5=O)ccc43)ccc21,C(Cl)Cl,500.0
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,503.0
CCCCN1C(=S)c2cccc3c(OC)ccc(c23)C1=S,CS(=O)C,483.0
Cc1ccccc1-c1ncc2ccc3ccccc3n12,C(Cl)Cl,325.0
c1ccc2cc(-c3c4ccccc4c(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4ccccc34)ccc2c1,C(Cl)Cl,377.0
Cn1c2ccccc2c2c(-c3ccc(C(F)(F)F)cc3)c3oc4ccccc4c3cc21,CCO,331.0
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5c6ccccc6cc6ccccc56)cc4c4cc(-c5c6ccccc6cc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,C1CCOC1,368.0
CC(C)(C)c1ccc(-c2cc3c(-c4ccccc4)c(-c4ccccc4)oc4c5oc(-c6ccccc6)c(-c6ccccc6)c6cc(-c7ccc(C(C)(C)C)cc7)cc(c(c2)c34)c65)cc1,C(Cl)Cl,425.0
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CC(=O)C,349.0
COC(=O)c1cc2c(-c3ccccc3)c(-c3ccccc3)[o+]c3c2c(c1)c(-c1ccccc1)c1c2ccccc2c(-c2ccccc2)c(-c2ccccc2)n31,C(Cl)Cl,534.0
CCOC(=O)/C(=C/c1cc2c3ccccc3n(C)c2cc1OC)CN,CN(C)C=O,417.0
c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,CS(=O)C,344.0
CC(=O)OCC1=C2C(c3ccccc3)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(-c3ccccc3)c21,C(Cl)Cl,529.0
CC1=CC(C)=[N+]2C1=C(CCCCCCCCCCS)c1c(C)cc(C)n1[B-]2(F)F,C(Cl)Cl,498.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)nc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)n2)cc1,C1CCOC1,387.0
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CC#N,292.0
Nc1cccc2cc3ccccc3cc12,C1CCCCC1,384.0
O=C(O)c1cccc(/C2=C3\C=CC(=N3)/C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2cccc(C(=O)O)c2)=C2/C=CC(=N2)/C=4c2cccc(C(=O)O)c2)c1,C1CCOC1,599.0
COc1cc(N(c2ccc(C=C(CN)CN)c(OC)c2)c2ccc(C=C(CN)CN)c(OC)c2)ccc1C=C(CN)CN,CO,454.0
CN(C)c1ccc2c(-c3ccc4c(c3)OCO4)c3ccc(=[NH2+])cc-3n(C)c2c1,O,485.0
CN(C)c1ccc(C2=Nc3scc[n+]3[B-](F)(F)O2)cc1,C(Cl)Cl,407.0
COC(=O)c1ccc2c(c1)c1cccc3cnc2n31,CO,420.0
Cc1nc2c(ccc3c2sc(/C=C/c2ccc(N(C)C)cc2)[n+]3C)s1,CO,534.0
c1ccc2c(c1)[nH]c1ccccc12,CC#N,334.0
COc1ccc(N2c3ccccc3Oc3cc(-c4ccc(/C=C(\CN)C(=O)O)o4)ccc32)cc1,C(Cl)Cl,508.0
NCc1c(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)[nH]c1=O,CC#N,373.0
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,CC(=O)C,412.0
CCCCCCOc1ccc(-c2c3ccc(-c4ccc(-c5ccc(/C=C(/CN)C(=O)O)s5)s4)cc3c(-c3ccc(OCCCCCC)cc3)c3ccc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)cc23)cc1,C(Cl)Cl,490.0
CC1=N/C(=C\c2ccccc2N)C(=O)N1C,CC#N,422.0
COC(=O)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C)C(=O)OC,CO,280.0
CCCCCCc1ccc2c3c(ccc2c1)O[B-](c1ccccc1)(c1ccccc1)[N+](c1cc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(c2ccccc2)c2ccccc2)cc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(c2ccccc2)c2ccccc2)c1)=C3,CC#N,440.0
CCn1c2ccccc2c2cc(/C=C/c3cccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+]3CCCS(=O)(=O)[O-])ccc21,CC1=CC=CC=C1,453.0
COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,CS(=O)C,564.0
c1ccc2c(c1)ccc1ccc3c(c12)-c1c(ccc2ccc4ccccc4c12)C3,C(Cl)Cl,400.0
CC1(C)Oc2c(c3nc4ccccc4nc3c3ccccc23)CC1Br,CC#N,423.0
CCCCCCCCCCCCN1c2ccccc2Oc2cc(/C=C(\CN)C(=O)O)ccc21,C(Cl)Cl,491.0
CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,C1CCOC1,374.0
CN(C)c1ccc2c(c1)Cc1c-2[o+]c2c3c4c(cc2c1-c1ccccc1C(=O)[O-])CCCN4CCC3,O,600.0
NCc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,C(Cl)(Cl)Cl,385.0
NCC(=C(c1ccccc1)c1ccc(CCC2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)c1ccccc1,C1CCCCC1,549.0
CCCCN1C(=O)C2=C(c3ccc(-c4ccc(/C=C(\CN)C(=O)O)s4)cc3)N(CCCC)C(=O)C2=C1c1ccc(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cc1,C(Cl)Cl,524.0
CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C(=O)Cl)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC1=CC=CC=C1,531.0
Cc1ccc2ccccc2c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,CS(=O)C,546.0
CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(/N=N/c2c(C)c(CN)c(=O)n(-c3ccccc3)c2O)cc1,CCO,443.0
CCc1ccc2c(c1)C(=O)/C(=C\NS(=O)(=O)c1ccc(C)cc1)C(C(C)(C)C(=O)OC)O2,C1CCCCC1,364.0
C=C(COc1ccc(C(=O)c2ccccc2)cc1)C(=O)O,CN(C)C=O,289.0
Cc1ccc2ccc3cccc4ccc1c2c34,CO,338.0
CC1=CC(C)(C)Nc2ccc3c(-c4ccc5c(c4)OCO5)c4ccc(=[NH2+])cc-4n(C)c3c21,O,505.0
CCCCN1C(=O)C2=C(c3ccc(-c4ccc(/C=C(\CN)C(=O)O)o4)cc3)N(CCCC)C(=O)C2=C1c1ccc(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cc1,C(Cl)Cl,525.0
C(=C/c1c2ccccc2cc2ccccc12)\c1cccc2ccccc12,CC1=CC=CC=C1,386.0
CCCCCCCCCCCCNc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,CC1=CC=CC=C1,500.0
Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1Cl,CS(=O)C,562.0
NC/C(=C\c1ccc(-c2ccc(N(c3ccc(-c4cccs4)cc3)c3ccc(-c4cccs4)cc3)cc2)cc1)C(=O)O,C(Cl)(Cl)Cl,425.0
CN(C)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,C1CCCCC1,456.0
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C,CS(=O)C,349.0
Cn1c(=O)c(/N=N/c2ccc(Nc3ccc([N+](=O)[O-])cc3S(=O)(=O)O)cc2)c(O)c2ccccc21,C(Cl)Cl,487.0
c1ccc2nc3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c3cc2c1,CCOC(=O)C,359.0
CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3)=C2N(CC)C(C)=O)C(C)(C)c2ccccc21,CS(=O)C,640.0
COc1ccc(/C=C(\C)c2nc3ccccc3o2)cc1,C1CCCCC1,320.0
CN1C(=O)/C(=C/c2ccncc2)N=C1c1ccccc1,CC#N,377.0
CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(/C=C(\CN)c2ccc(/C=C(\CN)C(=O)O)s2)c(=O)oc31,CCO,566.0
Cc1cc(/C=C/c2ccc(Br)cc2F)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(=O)C,569.0
C[n+]1ccc(-c2ccc([O-])cc2)cc1,CC(=O)C,479.0
CN(C)c1ccc(/C=c2\o/c(=C\c3cccc(Cl)c3)c3ccccc23)cc1,C(Cl)Cl,407.0
CC(C)(C)c1cc(-c2ccc3c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4c5cc(-c6cc(C(C)(C)C)cc(C(C)(C)C)c6)ccc5c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc4c3c2)cc(C(C)(C)C)c1,C(Cl)Cl,351.0
CCCCCCCCOc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2ccc3cc(-c4ccc(OCCCCCC)cc4OCCCCCC)c4ccc5c(-c6ccc(OCCCCCC)cc6OCCCCCC)cc2c3n45)=c2/cc/c3n2[Zn]n2c(ccc21)/C(CCc1ccc(C(=O)O)cc1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCC)cccc1OCCCCCCCC,C1CCOC1,693.0
NC/C(=N/Nc1ccc(CN)cc1)c1nc(-c2ccccc2)cs1,C(Cl)Cl,399.0
COc1ccc(C2=CC3=C(c4ccccc4C)c4cc(-c5ccc(OC)cc5)c(/C=C/c5ccc(C(F)(F)F)cc5)n4[B-](F)(F)[N+]3=C2/C=C/c2ccc(C(F)(F)F)cc2)cc1,CCOC(=O)C,662.0
NC/C(=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1)C(=O)O,C(Cl)Cl,401.0
COc1ccc(/C=C(\CN)c2nc(-c3ccc(OC)cc3)cs2)cc1,CC#N,380.0
COc1ccc([C@@H]2C[C@](O)(c3ccccn3)C[C@](O)(c3ccccn3)[C@H]2C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CN(C)C=O,358.0
CCCCCCCCCCCCCCCc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc2c1sc1c3sc(-c4ccc(C=C(CN)C(=O)O)s4)c(CCCCCCCCCCCCCCC)c3sc21,C1=CC=C(C(=C1)Cl)Cl,490.0
CC1=CC(C)=[N+]2C1=C(c1c(C)cccc1C)c1c(C)cc(C)n1[B-]2(F)F,C(Cl)(Cl)Cl,504.0
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CCN(CC)CC,343.0
CN(C)c1ccc(/C=C/c2ccccc2)cc1,CCCCCC,347.0
CCCCCCCCCCn1c(=O)c2cc(NCCCOCCO)c3c(=O)n(CCCCCCCCCC)c(=O)c4cc(NCCCOCCO)c(c1=O)c2c43,C(Cl)(Cl)Cl,609.0
F[B-]1(F)N2C=CC=CC2=Nc2cccc[n+]21,CS(=O)C,397.0
CC1(C)c2ccccc2N(c2ccc(-c3nc4cc(CN)c(CN)cc4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,CC1=CC=CC=C1,454.0
COc1ccc(-n2cc3ccccc3c/c2=N/S(=O)(=O)c2ccc(C)cc2)cc1OC,CC#N,434.0
Clc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,338.0
COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,CC(=O)C,431.0
NCc1cc2ccc(O)cc2oc1=O,C1CCCCC1,361.0
NC/C(=C\c1ccc(N(c2ccc(/C=C(\CN)c3ccc(CN)cc3)cc2)c2ccc(/C=C(\CN)c3ccc(CN)cc3)cc2)cc1)c1ccc(CN)cc1,C1CCOC1,440.0
CCCCCCCCOc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,C(Cl)Cl,542.0
COc1ccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=Cc4c5ccccc5c(-c5ccc(OC)cc5)n4[B-](F)(F)[N+]2=C3)cc1,CCCCCC,573.0
c1cnc2c(c1)c1nc(-c3ccc(-c4nc5c6cccnc6c6ncccc6c5[nH]4)cc3)[nH]c1c1cccnc12,CS(=O)C,398.0
CCCCCCCCN(CCCCCCCC)c1ccc(/C=C/c2ccc(CCc3ccc(-c4ccc(CCc5ccc(/C=C/c6ccc(N(CCCCCCCC)CCCCCCCC)cc6)cc5)cc4)cc3)cc2)cc1,CC1=CC=CC=C1,406.0
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cccc32)cc1,CO,517.0
CCOC(=O)c1ccc(C2=C3C(C)=CC(/C=C/c4ccc(N(C)C)c(OC)c4)=[N+]3[B-](CCC[N+](C)(C)CCCS(=O)(=O)[O-])(CCC[N+](C)(C)CCCS(=O)(=O)[O-])n3c(/C=C/c4ccc(N(C)C)c(OC)c4)cc(C)c32)cc1,O,662.0
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4cc5c6c7c4cccc7c4cccc7c(-c8ccc(OC)cc8)cc(c6c74)n5CC(CC)CCCC)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(/CN)C(=O)O)s2)cc1,C(Cl)(Cl)Cl,526.0
Oc1ccc2ccc3cccc4ccc1c2c34,CS(=O)C,388.0
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(CN)cc4)ccc(c23)C1=O,C(Cl)(Cl)Cl,366.0
CCC1=C(C)C2=C(COC(C)=O)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,546.0
CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc32)c(C(C)C)c1,CC1=CC=CC=C1,436.0
COc1c(N=Nc2c(O)nc(O)nc2O)cc(C)cc1S(N)(=O)=O,CCO,408.0
CC(C)(C)c1ccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=Cc4c5ccccc5c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]2=C3)cc1,CCCCCC,568.0
Clc1ccc(-c2cccc3cnc(-c4ccccc4)n23)cc1,C(Cl)Cl,338.0
CC1=C(Br)C(C=Cc2cc[n+](C)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(Br)c(C=Cc3cc[n+](C)cc3)n1[B-]2(F)F,CC#N,648.0
Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,CCO,477.0
CC1=[N+]2C(=C(c3ccc(N4CCCCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CO,504.0
CCCCCCn1c2ccccc2c2cc(C=C3C(=O)NC(=O)NC3=O)ccc21,C1CCOC1,427.0
COc1c(C)cccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCCCCC,504.0
COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)c(OC)c1,CN(C)C=O,338.0
NCc1nn(-c2ccc(Cl)cc2)nc1N1CCCC1,CC#N,346.0
CC1CC(C)CN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)C1,O,619.0
COc1ccc(CCc2ccc(CCc3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cc2)cc1,CC#N,331.0
CN(C)c1ccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1,CC1=CC=CC=C1,473.0
COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](F)(F)O2)cc1,CCOCC,475.0
c1ccc(-c2c3c(c(-c4ccccc4)c4cc5ccccc5cc24)Cc2c(c(-c4ccccc4)c4cc5ccccc5cc4c2-c2ccccc2)C3)cc1,CCCCCC,388.0
CN(C)c1ccc(C2=Cc3cccc[n+]3[B-](F)(F)O2)cc1,CCOC(=O)C,416.0
Oc1c(-c2nc3c4ccccc4c4ccccc4c3[nH]2)cc2c3c1CCCN3CCC2,CCCCCC,364.0
Cc1ccc(F)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c1Cl,CS(=O)C,553.0
Cc1ccccc1C1=C2C=CC(=[N+]3CCCC3)C=C2P(=O)(c2ccccc2)c2cc(N(C)C)ccc21,O,703.0
