em,smiles,solvent
,CC1=[S+]C(=c2ccc3n2[B-](F)(F)n2c(cc(-c4ccc5c(O)nnc(O)c5c4)c2-c2ccc(C)s2)C=3c2c(C)cccc2C)C=C1,CC(C)=O
,CC1(C)c2ccccc2Nc2ccccc21,C1CCCCC1
507.0,CC1=CC(C)=[N+]2C1=C(c1ccc3nn[nH]c3c1)c1c(C)cc(C)n1[B-]2(F)F,O
573.0,Cc1nc2c(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2s1,C1CCOC1
,Cc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)cc1,CO
510.0,COc1ccc(-c2cc3c(=C4C=CC(=[O+]C)C=C4)ccn4cccc(o2)-c=3-4)cc1,ClCCl
549.0,CCOC(=O)CSc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccc(C)cc1,C1CCOC1
,COc1c(O)cc2oc3cc(O)cc(O)c3c(=O)c2c1CCC(C)(O)CCC=C(C)C,CO
425.0,O=C(O)c1c2ccccc2nc2ccccc12,OCCO
,CCOc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,CC(C)=O
,c1ccc(P(=NN=c2c3ccccc3oc3ccccc23)(c2ccccc2)c2ccccc2)cc1,ClCCl
379.0,Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C)c1,Cc1ccccc1
491.0,CN(C)c1ccc2c(c1)-c1ccccc1C2=O,C1CCCCC1
,C/C(=C/Cc1c(O)ccc2oc3cccc(O)c3c(=O)c12)CO,CO
514.0,CC1=CC(C)=[N+]2C1=C(c1ccccc1OC(C)c1ccccc1[N+](=O)[O-])c1c(C)cc(C)n1[B-]2(F)F,CC(C)=O
,Brc1c2ccccc2c(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c2ccccc12,CO
648.0,CCCN1C(=CC=C(C=CC2=[N+](CCC)c3ccccc3C2(C)C)c2ccncc2)C(C)(C)c2ccccc21,CO
338.0,Cc1cc2cc(C)c3c4ccccc4[nH]c3c2o1,ClCCl
456.0,C[N+](C)=C1C=CC(=C2C=C3C=C(Cl)N=CN3[B-](F)(F)O2)C=C1,CCCCCC
460.5,C[C@H](NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21)c1ccccc1,CO
594.0,CC1CC(C)(C)N(C)c2ccc(-c3ccc(C=C(C#N)C(=O)O)s3)cc21,CCO
388.0,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)N=C(O)OC(C)(C)C,ClCCl
514.0,O=C(O)c1ccccc1C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCCCCC
589.0,O=c1c2cccc3cccc(c32)c2nc3c4ccccc4c4ccccc4c3n12,ClCCl
,COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(N=[N+]=[N-])ccc12,O
647.0,Cc1cc2n(c1-c1cccs1)[B-](F)(F)n1c(cc(C)c1=C1C=CC=[S+]1)=C2,ClCCl
410.0,CN(C)CCNCc1c2ccccc2cc2ccccc12,CCO
536.9000244140625,CCC1=C(C)C2=C(c3ccc(-c4ccc(-c5ccc(C6=C7C(C)=C(CC)C(C)=[N+]7[B-](F)(F)n7c(C)c(CC)c(C)c76)cc5)cc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CO
533.0,CC1=C2C=C(C#C[Si](C)(C)C)C=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO
675.0,CCN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=O)[Se]c2ccccc21,ClC(Cl)Cl
573.0,CN(C)c1ccc(-c2nc3nccc(-c4ccc(Cl)cc4)n3n2)cc1,ClCCl
,CCCCC(CC)Cn1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc(-c3ccc(C=C(C#N)C(=O)O)o3)c2n1,ClCCl
436.0,C(=C/c1cnc2ccccc2n1)\c1cnccn1,CO
,O=S(=O)(Cc1ccccc1)N=c1[nH]cc(-c2ccccc2)nc1Cc1ccccc1,CS(C)=O
740.0,O=C1/C(=C/C=C/c2cc3c4c(c2)CCCN4CCC3)CC/C1=C\C=C\c1cc2c3c(c1)CCCN3CCC2,CS(C)=O
,CN1C=C2CCCC(/C=C3\C=C([N+](=O)[O-])C=CC3=O)=C2c2ccccc21,ClC(Cl)Cl
,C[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)c(C(=O)OCc4ccccc4)c(C)c32)C=C1,Clc1ccccc1Cl
,O=C(O)c1ccccc1-c1c2ccc(=O)c([N+](=O)[O-])c-2oc2c([N+](=O)[O-])c(O)ccc12,CC(C)=O
,COc1cccc2c(=O)c3c(OC)cccc3sc12,CCO
,CN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O,CO
561.0,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CS(C)=O
488.0,C(=C/c1c2ccccc2cc2ccccc12)\c1cnc2ccccc2c1,CC1CCCCC1
,CCN(CC)c1ccc(-c2c3c(c4n2[B-](F)(F)n2c(c5c(c2=C2C=CC(=[O+]C)C=C2)CCc2ccccc2-5)=N4)-c2ccccc2CC3)cc1,ClC(Cl)Cl
,C=C(C)C(O)Cc1c(O)c(Cc2ccc(O)cc2)c2occ(-c3ccc(OC)cc3)c(=O)c2c1O,CO
530.0,CC1=CC(C)=[N+]2C1=C(COC(=O)Cc1ccc(C)cc1)c1c(C)cc(C)n1[B-]2(F)F,CO
,CCC1=C(C)C(O)=N/C1=C\c1[nH]c(Cc2[nH]c(/C=C3/N=C(O)C(C)=C3CC)c(C)c2-c2ccccc2C(=O)OC)c(-c2ccccc2C(=O)OC)c1C,CO
409.0,N#Cc1cc2ccccc2oc1=N,C1CCOC1
560.0,c1ccc(N(c2ccccc2)c2ccc([P+](c3ccccc3)(c3ccccc3)c3ccccc3)c3ccccc23)cc1,ClCCl
,CC(C)(C)c1cc(C=NN=Cc2ccc3ccc4cccc5ccc2c3c45)c(O)c(C(C)(C)C)c1,CC#N
437.0,COc1c2ccccc2c(OC)c2c1c1ccc(C(F)(F)F)cc1n2C,ClCCl
539.0,CCOC(=O)c1cc(C(=O)OCC)c2cc(NC)ccc2n1,CCO
,OC(=Nc1cccc(-c2c3nc(c(-c4cccc(N=C(O)[C@@H]5CCCN5)c4)c4ccc([nH]4)c(-c4cccc(N=C(O)[C@@H]5CCCN5)c4)c4nc(c(-c5cccc(N=C(O)[C@@H]6CCCN6)c5)c5ccc2[nH]5)C=C4)C=C3)c1)[C@@H]1CCCN1,ClC(Cl)Cl
,COc1ccc(Cc2nnc3sc(-c4ccc5ccccc5c4)nn23)cc1,ClC(Cl)Cl
,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C(=O)c2cccnc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,Cc1ccccc1
439.0,COc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,ClCCl
,COc1cc2c(c(OC)c1O)-c1c(OC)cc(CCc3cccc(O)c3)cc1OC2C(O)CO,ClC(Cl)Cl
,FC(F)(F)c1ccc(Cc2ccncc2OCc2ccccc2)cc1,ClCCl
536.0,Cc1cccc(C)c1/C=C/c1nc(N2CCOCC2)c2c([n+]1[O-])CCCC2,ClCCl
455.0,CC(=O)c1ccc(-c2cnc3nn4ccccc4c3n2)cc1,C1CCOC1
,CCC1=C(CC)c2cc3[nH]c(c(CC)c3CC)c(-c3cc(OC)cc(OC)c3)c3nc(cc4[nH]c(cc1n2)c(CC)c4CC)C(CC)=C3CC,CCOC(C)=O
,O=C1CCCC2=C1C(c1cccnc1)C1=C(CCCC1=O)N2,CC#N
516.0,Oc1c(Br)cc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1Br,CC#N
,N#Cc1cccc2ccccc12,CCOCC
538.0,COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,Cc1ccccc1
,O=c1nc(O)c(Cc2ccccc2)cn1[C@@H]1C[C@H](O)[C@@H](CO)O1,CCO
429.0,Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CCO
,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC)C(CCC(=O)OC)=C4C)c(C(C)O)c3C,ClC(Cl)Cl
525.0,CC1=[N+]2C(=C(c3c4ccccc4c(C)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CCCCCC
506.0,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCCCCC
564.0,Cc1ccc(C(=O)Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)c(F)c1F,CS(C)=O
,C=CC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC,ClCCl
,COc1ccc(C=Cc2ccc3c4c(ccc3c2)OC(c2ccccc2)(c2ccccc2)C4=C=C(c2ccccc2)c2ccccc2)cc1,C1CCOC1
525.0,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C#Cc3ccc(C#Cc4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)c4nsnc34)cc21,C1CCOC1
,CCN(CC)c1ccc2c(c1)oc(=O)c1c(C)nc3c(c(C)nn3-c3ccccc3)c12,C1CCCCC1
,COc1cc2c([nH]c3ccc(O)cc32)c(Cc2ccc(O)cc2)n1,CO
,CN(c1ccccc1)c1ccc(-c2cc3cccc4c5nc(-c6ccc(N(C)c7ccccc7)cc6)cc6cccc(c(n2)c34)c65)cc1,Cc1ccccc1
,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,CCO
627.0,CCCCc1ccc(-c2c(-c3ccc(F)cc3)c3n(c2-c2ccc(CCCC)cc2)[B-](F)(F)n2c(c(-c4ccc(F)cc4)c(-c4ccc(CCCC)cc4)c2-c2ccc(CCCC)cc2)C3=C2C=CC(=[F+])C=C2)cc1,ClCCl
556.0,CN(C)c1ccc(-n2c(-c3ccncc3)nc3ccccc32)cc1,CC#N
,COc1ccc2c(c1)CCc1c-2[nH]c(=N)c(C#N)c1-c1cccs1,ClCCl
,COc1c(O)cc2oc3c(O)cccc3c(=O)c2c1OC,CO
,COc1ccc(Cc2nc(C(C)C)cc3cc(OC)c(OC)cc23)cc1OC,CO
,Clc1ccc2c(c1)N=CC2=CN1CCCC1,ClC(Cl)Cl
438.0,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,C1CCCCC1
,CCC1(CCc2c(C)cc3c(c2O)C(=O)c2c(OC)cccc2C3=O)OCCO1,CO
463.0,CC1(C)Cc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)C2)O1,c1ccccc1
420.0,C(C#Cc1ccc2ccc3cccc4ccc1c2c34)#Cc1cccc2ccccc12,ClCCl
599.0,COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N(C)C)cc3)sc12,CC#N
,CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1c1ccc(O)cc1,O
588.0,O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,ClC(Cl)(Cl)Cl
,CCCCCCc1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(CCC)c3nc(c(-c4ccccc4)c4ccc1[nH]4)C=C3)C=C2,ClCCl
,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccccc4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2C=Cc1ccccc1,C1CCCCC1
406.0,COc1cc2c(cc1OC)C1=C[C@H](c3ccc(Cl)cc3)C3(C(C#N)=C(C#N)N1CC2)c1cc(Cl)ccc1-c1ccc(Cl)cc13,ClCCl
,CCCCCCN1c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2Sc2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc21,C1CCOC1
,CC(=O)OC[C@@]1(C)CCC[C@]2(C)C3=C(C(=O)C(C(C)C)=C(O)C3=O)[C@H](O)C[C@@H]12,CO
,COc1ccccc1-c1cc(O)cc2c1C(=O)c1ccccc1C2=O,CCO
734.0,CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CC(C)=O
510.0,CC[N+](CC)=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C=C1,ClCCl
425.0,CCOC(=O)c1c(-c2cc3ccc(OCC=C(C)C)cc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,ClCCl
433.0,CCCCc1ccc2ccc3c(CCCC)cc(C=O)c4ccc1c2c43,CC(C)=O
399.0,c1ccc2sc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cc9ccccc9s8)s7)o6)cc5)o4)s3)cc2c1,CCCCCCCCO
,CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(F)F,Cc1ccccc1
591.0,CCCCCCCCn1c(=O)c2cc3cc4cc5c(=O)n(CCCCCCCC)c(=O)c5cc4c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3cc2c1=O,ClC(Cl)Cl
,CN(C)c1cccc(-c2c3nc(c(-c4cccc(N(C)C)c4)c4ccc([nH]4)c(-c4cccc(N(C)C)c4)c4nc(c(-c5cccc(N(C)C)c5)c5ccc2[nH]5)C=C4)C=C3)c1,Cl
393.0,c1cc2ccc3ccc(-c4ccc(-c5nnc(-c6ccc(-c7nnc(-c8ccc(-c9ccc%10ccc%11cccc%12ccc9c%10c%11%12)s8)o7)cc6)o5)s4)c4ccc(c1)c2c34,CCCCO
490.0,Cc1cc2cccc3c(-c4ccccc4)nc1n23,CO
,CC(C)=CCC/C(C)=C/CCC(C)(O)CCc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,CO
465.0,O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,C1COCCO1
417.0,COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,CCCCCC
563.0,CCOc1ccccc1CNC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC(C)C)nn4)n3[B-]2(F)F)C=C1,CS(C)=O
430.0,CN(C)c1ccc(/C=C/c2nc3ccccc3o2)cc1,C1CCCCC1
454.0,CCCCC(CC)Cn1c2ccccc2c2cc(-c3cc4c(cc3F)-c3cc(F)c(-c5ccc6c(c5)c5ccccc5n6CC(CC)CCCC)cc3S4(=O)=O)ccc21,ClC(Cl)Cl
529.0,CC1=CC(C)=[N+]2C1=C(C(=O)OCc1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,O
,Clc1ccc(N=NC(=NNc2ccccc2)c2ccccc2)cc1,CO
375.0,O=C1C=CC(=O)N1c1ccc2ccc3cccc4ccc1c2c34,CO
,CN1c2ccccc2C(=C(C(=O)c2ccccc2)C(=O)c2ccccc2)c2ccccc21,CCO
554.0,COc1ccc(-c2csc(/C(C#N)=C/c3ccc(C#N)cc3)n2)cc1,ClCCl
410.0,c1ccc(N(c2ccccc2)c2ccc3c(c2)-c2ccccc2C32c3ccccc3-n3c4ccccc4c4cccc2c43)cc1,ClCCl
,COc1cc(O)c2c(c1)C(=O)c1c(C)cccc1C2=O,CCO
,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C(CC(C)O)=C4C)c(CC(C)O)c3C,ClCCl
583.0,CCCCCCCCCCCCN1C(=O)c2cccc3c(N(Cc4ccccn4)Cc4ccccn4)c4ccccc4c(c23)C1=O,C1CCOC1
604.0,CCN(CCCS(=O)(=O)O)c1ccc2c(-c3ccccc3C(=O)N(C)CCCC(=O)O)c3c([o+]c2c1)=CC1C(C=3)C(C)=CC(C)(C)N1CCCS(=O)(=O)O,CCO
652.0,CCC1=[S+]C(=c2c(C)cc3n2[B-](C#CCN(C)C)(C#CCN(C)C)n2c(cc(C)c2-c2ccc(CC)s2)C=3)C=C1,CS(C)=O
386.0,COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)N=C(O)OC(C)(C)C,CCCCO
,O=C(c1cc(F)c(O)cc1F)c1cc(F)c(O)cc1F,CCO
527.0,CC(C)(C)OC(O)=NCCCN1Cc2c(-c3ccc(C#N)cc3)c3ccc4oc(-c5ccc(C#N)cc5)cc4n3c2C1=O,ClCCl
513.0,c1ccc(C2=N[B-]3(c4ccccc4)NC(c4ccccc4)=Nc4cccc([n+]43)N2)cc1,ClCCl
,CC1=C(Br)C(C=Cc2ccc(O)c(O)c2)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)c(Br)c(C=Cc3ccc(O)c(O)c3)n1[B-]2(F)F,ClCCl
567.0,O=S(=O)([O-])c1ccccc1-c1c2ccc(N3C4CCC3CC4)cc2[o+]c2cc(N3C4CCC3CC4)ccc12,CO
,N#C/C(=C\C=C\C1=C2SC(c3ccccc3)=CC(c3ccccc3)=C2CCC1)C(=O)O,ClCCl
661.0,CN1C(=CC=C(C=CC2=[N+](C)c3ccccc3C2(C)C)c2ccccc2)C(C)(C)c2ccccc21,O
554.0,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,CO
,CCN(CC)c1ccc(Nc2cc3oc(-c4ccc(C#N)cc4)nc3c3ccccc23)cc1,CC(C)=O
,CCCCCCCCn1c(C=C(C#N)C(=O)O)ccc1-c1ccc(-c2ccc(-c3ccc(N(c4ccc(OCCCCCC)cc4)c4ccc(OCCCCCC)cc4)cc3)s2)c2nsnc12,ClCCl
,O=C1c2c(O)c(Cc3ccc(O)cc3)c(O)c(Cc3ccc(O)cc3)c2OC(c2ccc(O)c(O)c2)C1O,CO
442.0,CCOC(=O)c1c(-c2cc3c(ccc4ccccc43)oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,ClCCl
,c1ccc2c(c1)Sc1ccccc1C2=C1CCSCC1,CO
630.0,CCN(CC)c1ccc(-c2c3c(n4c2ccc2oc(-c5ccc(C#N)cc5)cc24)C(=O)N(CCCN=C(O)OC(C)(C)C)C3)cc1,ClCCl
,CCCCCCOc1ccc(N(c2ccc(C#Cc3c4ccccc4c(C#CC#Cc4ccc(C(=O)O)cc4)c4ccccc34)cc2)c2ccc(OCCCCCC)cc2)cc1,ClCCl
333.0,C=CCOc1ccc(-c2nc3cc(C(N=C(O)OC(C)(C)C)C(=O)OC)ccc3o2)cc1,CC#N
446.0,O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,C1CCOC1
628.0,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CO
520.0,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCOC(C)=O
,COc1c(OCC2CO2)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,CCO
,COC(=O)c1c(C(=O)OC)c2ccc(-c3ccc(F)cc3)nn2c1C(=O)OC,CO
437.0,N#Cc1c(-c2cccs2)cc(-c2ccc3c(c2)Cc2ccccc2-3)nc1O,CS(C)=O
536.0,CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3nc4ccccc4s3)ccc2-c2ccc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(-c5nc6ccccc6s5)ccc3-4)C7=O)cc21,Cc1ccccc1
,CCC1=C(C)C(O)=N/C1=C\C1=N/C(=C\c2ccc(OC)cc2)C(C)=C1C,ClC(Cl)Cl
,O=C1c2ccccc2C(=O)c2cc(-c3ccccc3O)ccc21,CO
450.0,N#Cc1cc2ccc([O-])cc2oc1=O,O
,COC(=O)[C@@]1(O)c2c(oc3cccc(O)c3c2=O)C=C[C@H]1O,CO
452.0,Cc1cc(C=O)ccc1-c1ccc(N(C)C)cc1C,Cc1ccccc1
,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,ClC(Cl)Cl
624.0,CN(CCCC(=O)[O-])C(=O)c1ccccc1-c1c2cc3c(cc2[o+]c2cc4c(cc12)C(CS(=O)(=O)O)=CC(C)(C)N4CCC[SH](=N)(O)O)N(CCCS(#N)(O)O)C(C)(C)C=C3CS(=O)(=O)O,O
684.0,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,C1COCCO1
,COc1cc2c(=O)c3c(O)c(OC)c(O)cc3oc2cc1O,CCO
,CC1(C)c2ccccc2Nc2ccc([N+](=O)[O-])cc21,CC#N
440.0,c1ccc2c(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cccc9ccccc89)s7)o6)cc5)o4)s3)cccc2c1,CCCCCCCCCCO
,O=C1c2cccc(O)c2C(=O)c2c1cc(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c(O)c2O,CCO
,CCN(CC)c1ccc(/C=C2\CCCc3cc4ccc(N(CC)CC)cc4[o+]c32)cc1,CC#N
454.0,C1=Cc2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2C2(c3cc(N(c4ccccc4)c4cccc5ccccc45)ccc31)c1ccccc1-c1ccccc12,ClCCl
600.0,CCC1=C(C)C2=C(c3ccc(O)cc3)c3c(C)c(CC)c(/C=C/c4ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc4)n3[B-](F)(F)[N+]2=C1C,CC#N
,COc1cc(OC)c2c(OC3OC(CO)C(OC)C(O)C3O)c3c(cc2c1)[C@H](OC(C)=O)[C@H](C)OC3,CO
,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C(=O)O)c4nsnc34)s2)cc1,ClCCl
,CCC1=C(C)c2cc3ccc([nH]3)c(-c3cc(O)cc(O)c3)c3nc(cc4[nH]c(cc1n2)c(CC)c4C)C=C3,CCOC(C)=O
449.0,FS(F)(F)(F)(F)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,ClCCl
,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(C)(C)O
386.0,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc2Sc2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc21,ClCCl
421.0,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)[nH]c2-c2ccccc2)cc1,C1CCOC1
,CC(=O)N1CCN(CCCOc2ccc(C=CC(=O)c3nnn(-c4ccnc5cc(Cl)ccc45)c3C)cc2)CC1,CO
,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc2)c2ccccc21,ClCCl
,C#Cc1ccc(-c2c3nc(c(CCCC)c4ccc([nH]4)c(CCCCCC)c4nc(c(-c5cccc(OC)c5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
529.0,CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,CC#N
418.0,O=C(O)c1c2ccccc2nc2ccccc12,C1CCOC1
452.0,Cc1nc(-c2ccccc2O)n2c1CCCC2,ClCCl
476.0,C[N+](C)=C1C=CC(=C2O[B-](F)(F)N3C(=C2c2ccccc2)Oc2ccccc23)C=C1,C1CCOC1
,CO[C@H](C)CC1=C(O)C(=O)C2=C(C1=O)[C@H](O)[C@@H](O)[C@H]1[C@@](C)(CO)CCC[C@]21C,CCOCC
,COc1ccc(O)c2c(=O)c3c(O[C@@H]4O[C@H](CO[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c(OC)c3oc12,CO
434.0,c1ccc(-c2nc3ccccc3nc2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,Cc1ccccc1
565.0,Cc1cc(/C=C/c2ccoc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O
318.0,COC(=O)c1nc(-c2ccccc2)oc1C,CCOC(C)=O
610.0,CCCCCCc1ccc(-c2ccc3c(c2)Oc2cc(C=C(C#N)C(=O)O)ccc2N3CCCCCC)s1,C1CCOC1
602.0,C[N+](C)=C1C=CC(=CC=C2C=CN(CCCCCCCCCCCCN3C=CC(=CC=C4C=CC(=[N+](C)C)C=C4)C=C3)C=C2)C=C1,CC1COC(=O)O1
,CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(CN(Cc3ccccn3)Cc3ccccn3)cc1)C1C(C)C=C(/C=C/c3ccc(N(C)C)cc3)N1[B-]2(F)F,CC#N
,CC1(C)c2ccccc2-c2cc3c4cc(-c5ccc(/C=C(\C#N)C(=O)O)s5)ccc4n(-c4ccccc4)c3cc21,CN(C)C=O
,CCCCCC1=C2C(C)=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)C(C)=[N+]2[B-](F)(F)n2c(C)c(-c3ccc(/C=C(\C#N)C(=O)O)o3)c(C)c21,ClC(Cl)Cl
,COc1cc(O)c2c(c1)C(=O)[C@@]1(O)C[C@](C)(O)[C@@H](O)[C@@H](O)C1(O)C2=O,CO
,CCC1(CC)c2cc(-c3ccc(-c4ccc(/C=C(/C#N)C(=O)O)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccc(C=C4c5ccccc5-c5ccccc54)cc3)cc21,ClCCl
555.0,C[N+](C)=C1C=CC(=C2C=C3c4ccccc4C=CN3[B-](F)(F)O2)C=C1,CN(C)C=O
,CCc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5C(C)=O)c(C)c4CCO)C(CCC(=O)OC)=C3C,ClC(Cl)Cl
482.0,CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccncc3)nc(-c3ccncc3)c2)cc1,CC#N
,COc1cc(OC)c2c(c1)C(=O)c1ncccc1C2=O,CCO
,CCC1(CC)c2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1,ClCCl
