em,smiles,solvent
,CC(C)=CCc1c(O)cc2oc3c(c(=O)c2c1O)[C@](O)(CC=C(C)C)C(=O)C[C@H]3CC=C(C)C,CO
758.0,CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CC#N
516.0,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(C)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CCO
487.0,C[N+](C)=C1C=CC(=C2N=C3Sc4cc(F)ccc4N3[B-](F)(F)O2)C=C1,CC#N
,CCOC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OCC)c5C)C(C=O)=C4C)c(C)c3C=O,ClC(Cl)Cl
,F[B-]1(F)n2c(ccc2-c2ccc(Cl)cc2)C(C(F)(F)F)=c2ccc(=C3C=CC(=[Cl+])C=C3)n21,CC#N
505.0,CCOC(=O)c1cc(C(=O)OCC)c2c(C)ccc(OC(=O)OC(C)(C)C)c2n1,CCO
,CCCCCCCCOc1cccc(OCCCCCCCC)c1-c1c2nc(c(Br)c3ccc([nH]3)c(-c3c(OCCCCCCCC)cccc3OCCCCCCCC)c3nc(cc4ccc1[nH]4)C=C3)C=C2,ClCCl
,CCC1=C(C)c2cc3[nH]c(c(CC)c3C)c(C(=O)OC)c3nc(cc4[nH]c(c(CC)c4C)c(C(=O)OC)c1n2)C(C)=C3CC,ClCCl
562.0,CC1=C2C=CC(/C=C/c3ccccc3)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO
,O=C(CCc1ccccc1)c1cc(Cc2ccccc2O)c(O)cc1O,CO
,COc1cc2c(c(O)c1OC)c(=O)oc1cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(C)c12,CO
523.0,Cc1ccc(S(=O)(=O)c2ccc3n2[B-](F)(F)[N+]2=CC=CC2=C3c2ccccc2)cc1,ClCCl
,N=c1nc(O)c2[nH]cc(Cc3cccc(OCc4ccccc4)c3)c2[nH]1,O
380.0,N#Cc1cccc2[nH]ccc12,CC#N
,CCOC(=O)CCCOc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl
514.0,COc1ccc(N)cc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,c1ccccc1
,F[B-]1(F)n2cccc2C(=C2C=CC(=[Br+])C=C2)c2cccn21,ClCCl
361.0,c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,CO
551.0,c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(N(c5ccccc5)c5ccccc5)cc4cc23)cc1,CC(C)=O
,C=CC(C)(C)c1cc(O)c(OC)c2c(=O)c3ccc(O)c(O)c3oc12,CCO
,C[C@@H]1O[C@@H](CCO)C[C@@]2(O)C(=O)c3cccc(O)c3C(=O)[C@]12O,CO
,O=C1CC(c2ccco2)CC2=C1Cc1ccccc1O2,CC#N
545.0,O=C(O)c1cc(N2C(=O)C=CC2=O)ccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,CO
,CCCCCCCCn1c(=O)c2cc3c(=O)n(-c4ccc(C(c5ccc(C#Cc6ccncc6)cc5)(c5ccc(C#Cc6ccncc6)cc5)c5ccc(C#Cc6ccncc6)cc5)cc4)c(=O)c3cc2c1=O,ClC(Cl)Cl
705.0,Cc1cc(/C=C/C=C/c2ccc(N(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,ClC(Cl)Cl
565.0,CC1(C)CC(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)=CC(=C(C#N)C#N)C1,CCOC(C)=O
,CCCCCCc1cc(C=C(C#N)C(=O)O)sc1-c1ccc(-c2sc(-c3ccc(-n4c5ccc(-c6ccc(C=Cc7ccc(N(c8ccccc8)c8ccccc8)cc7)cc6)cc5c5cc(-c6ccc(C=Cc7ccc(N(c8ccccc8)c8ccccc8)cc7)cc6)ccc54)cc3)cc2CCCCCC)c2nsnc12,CN(C)C=O
471.0,N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,C1COCCO1
,COc1c(C=C(c2ccccc2)c2ccccc2)cc2c3ccccc3n(C)c2c1C=C(c1ccccc1)c1ccccc1,C1CCOC1
460.0,C[N+](C)=C1C=CC(=C2N=C3Sc4cc(C(F)(F)F)ccc4N3[B-](F)(F)O2)C=C1,Cc1ccccc1
,CCCCCCCC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,ClCCl
473.0,c1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl
,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2CCCCCCN1c2ccccc2Sc2cc(C=C(C(=O)O)C(=O)O)ccc21,C1CCOC1
,Cl[C]1C(Cl)=C(C#Cc2ccc(N3CCOCC3)cc2)C(Cl)=C(Cl)C1=C(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CCCCCC
439.0,c1ccc(-c2nc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)nc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,C1CCCCC1
529.0,OCc1ccc(/C=c2\o/c(=C\c3ccc(N4CCCCC4)cc3)c3ccccc23)cc1,ClCCl
,CC(=O)OCC1=C2C(C)=C(I)C(C)=[N+]2[B-](F)(F)n2c(C)c(I)c(C)c21,CC#N
,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,C1CCCCC1
525.0,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,CCCCO
624.0,COc1ccc(N2c3cc(OC)ccc3N=c3cc4c(cc32)=Nc2cc(C(C)(C)C)cc(C(C)(C)C)c2O4)cc1,CC#N
,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C)C(C)=C4C)c(C)c3C,ClCCl
426.0,COc1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CO
,CN1CCN(C(O)=Nc2ncccc2Cc2ccccc2)CC1,CO
,CC(c1ccc(OCCCn2c3ccccc3c3cc(C=C(C#N)C(=O)O)ccc32)cc1)(c1ccc(OCCCn2c3ccccc3c3cc(/C=C(/C#N)C(=O)O)ccc32)cc1)c1ccc(OCCCn2c3ccccc3c3cc(/C=C(/C#N)C(=O)O)ccc32)cc1,CN(C)C=O
,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)O)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,Cc1ccccc1
508.0,O=C(O)COc1ccc2[nH]c3c(c2c1)CCCC3=O,O
648.0,CC1=C2C=CC=[N+]2[B-](F)(F)n2cc(/C=C/c3ccc(F)cc3)cc21,Cc1ccccc1
521.0,O=c1c2ccccc2nc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cn12,ClCCl
620.0,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CCOC(C)=O
579.0,Cc1cc(/C=C/c2c(F)ccc(F)c2Cl)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O
,F[B-]1(F)n2cccc2C(c2cc3ccccc3s2)=C2C=CC=[N+]21,C1CCOC1
451.0,COCCOc1ccc(OCCOC)c(C=O)c1,CC(C)CO
492.0,CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,ClCCl
463.0,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,Cc1ccccc1
,CCOC(=O)/C=C/C1=Cc2nc1cc1[nH]c(cc1/C=C/C(=O)OCC)c(-c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1nc(cc3[nH]c(cc3/C=C/C(=O)OCC)c2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)C(/C=C/C(=O)OCC)=C1,ClCCl
441.0,CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CCOC(C)=O
480.0,COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(OC)cc3)sc12,CS(C)=O
,O=C(O)COCC(=O)Nc1ccc(-c2c3nc(c(-c4ccc(NC(=O)COCC(=O)O)cc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl
,CCC1=C(C)C(O)=NC1=Cc1[nH]c(Cc2[nH]c(/C=C3\N=C(O)C(C)=C3CC)c(C)c2C[C@@H](C(=O)O)c2ccccc2)c([C@@H](C)CC(=O)O)c1C,ClCCl
600.0,FC(F)(F)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC#N
513.0,CC1=CC(C)=[N+]2C1=C(c1ccc(C(O)=NNC(S)=Nc3ccccc3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CS(C)=O
,COc1nc(OC)c2c(N)c3ccccc3c(C#N)c2c1C,CC#N
,CC(=O)Oc1c(C)cc(C)cc1Cc1cc2ccccc2oc1=O,CCO
,CCN(CC)c1ccc(-c2ccc3ccc4nc5c6cccnc6c6ncccc6c5nc4c3c2)cc1,O=C(O)C(F)(F)F
535.0,CCN1C(=CC=c2c(C)nn3c(=C4C=CC(=[O+]C)C=C4)ccnc23)C(C)(C)c2ccccc21,ClCCl
400.0,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2cccc(C#Cc3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)c2)cc1,ClC(Cl)Cl
496.0,CC1=N/C(=C\c2ccc(C#N)c(N(C)C)c2)C(=O)N1C,CCCCCC
563.0,CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,Cc1ccccc1
552.0,O=[N+]([O-])c1ccc(/C=C/c2c[nH]c3ccccc23)cc1,O
363.0,C#CC1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12,ClCCl
409.0,Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,CCCCOC(C)=O
595.0,CN(C)c1ccc(-c2cc(-c3ccc(C#N)cc3)nn2C)cc1,CC#N
,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,ClC(Cl)Cl
524.0,CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)c(SC#N)c(C)n1[B-]2(F)F,Cc1ccccc1
,COc1ccc2cc(-c3c(Br)c(-c4ccc5ccccc5c4)c4n3[B-](F)(F)n3c(c(-c5ccc6ccccc6c5)c(Br)c3=c3ccc5c(c3)C=CC(=[O+]C)C=5)=N4)ccc2c1,ClCCl
,N#CC(=Cc1ccc(/C=N/N(c2ccccc2)c2ccccc2)o1)C(=O)O,C1CCOC1
426.0,COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,CO
,COc1ccc(SC2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CC(C)=O
519.0,C[Si](C)(C)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCOC1
392.0,COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,C1COCCO1
603.0,N#CSc1cc2n(c1N1CCOCC1)[B-](F)(F)N1C(=C2c2ccccc2)C=CC1=[N+]1CCOCC1,ClCCl
629.0,Fc1ccc(SC2=[N+]3C(C=C2)C(c2c(F)c(F)c(Sc4ccc(F)cc4)c(F)c2F)c2ccc(Sc4ccc(F)cc4)n2[B-]3(F)F)cc1,ClCCl
558.0,COC(=O)c1ccn2c(NC(C)C)c(/C=C/c3ccc(OC)cc3)nc2c1,CS(C)=O
613.0,CCn1c2ccccc2c2cc(/C=C/C3=C(C#N)C(=C(C#N)C#N)OC3(C)C)ccc21,ClCCl
499.0,F[B-]1(F)OC(c2ccc(N3CCCCC3)cc2)=Cc2cccc[n+]21,ClC(Cl)Cl
768.0,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,CCOC(C)=O
,CCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)s3)cc1Cc1cc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)s3)cc(c1OCCCC)Cc1cc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)s3)cc(c1OCCCC)Cc1cc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)s3)cc(c1OCCCC)C2,ClC(Cl)Cl
438.0,CCCCC(CC)COc1ccc2nc(-c3ccc(-c4cccs4)s3)sc2c1,ClCCl
,COC(=O)/C=C/Cc1c2nc(c(-c3ccc(C)cc3)c3ccc([nH]3)c(C/C=C/C(=O)OC)c3nc(c(-c4ccc(C)cc4)c4ccc1[nH]4)C=C3)C=C2,ClCCl
490.0,CN(C)c1ccc2c(c1)COc1c-2oc2ccccc2c1=O,CC#N
465.0,Brc1ccc(-c2nc(-c3ccc(C#Cc4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc(-c3ccc(C#Cc4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)n2)cc1,C1CCOC1
462.5,CN(C)c1ccc2c(c1)COc1c-2oc2ccccc2c1=O,CCOC(C)=O
,COc1cc(OC(C)=O)c2c(c1)C(=O)C1=C(C2=O)[C@@H](C)O[C@@H](C)C1,CO
484.0,CN=c1[nH]cnc2cc(-c3ccc(N(C)C)cc3)n3nc(-c4ccccc4)cc3c12,CO
422.0,CCCCCCc1cc2c(s1)-c1ccccc1N1B2c2cc(CCCCCC)sc2-c2cc3c(cc21)-c1sc(CCCCCC)cc1B1c2cc(CCCCCC)sc2-c2ccccc2N13,C1CCOC1
563.0,CCOc1ccccc1CNC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CO)nn4)n3[B-]2(F)F)C=C1,CS(C)=O
376.0,NN=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,CO
441.0,CCOC(=O)c1cc(C(=O)OCC)c2cc(OC)ccc2n1,CCO
,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccccc2C(=O)N1CCNC(=O)c1ccc(COc2ccc(-c3cc(C4=C(c5cc(C)sc5C)C(F)(F)C(F)(F)C4(F)F)c(C)s3)cc2)cc1,CO
641.0,CCCCCN=C(O)COc1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(C4=S=CC=C4)C=CC2=C3)cc1,CO
574.0,CN(C)c1ccc(-c2cnc(-c3ccc(S(=O)(=O)NCCC(=O)ON4C(=O)C=CC4=O)cc3)o2)cc1,CO
386.0,O=C(O)c1ccccc1Nc1ccccc1,CN(C)C=O
,COc1cc(OC(C)=O)cc2cc3c(c(O)c12)C(=O)C=C(C)C3=O,ClC(Cl)Cl
,C/C=C1\OC(=O)C(C(O)c2ccc(OC)cc2)=C1OC,CCO
614.0,COCCOCCOOc1ccc(N2c3ccc(/C=C(\C#N)C(=O)O)cc3Sc3cc(-c4ccc(CCOCOCOCCOC)cc4)ccc32)cc1,C1CCOC1
,Clc1nc(SCc2ccccc2)nc(Cl)c1Cc1ccccc1,ClC(Cl)Cl
552.0,CC1=C(I)C(C)=[N+]2C1=C(C)c1c(C)c(I)c(C)n1[B-]2(F)F,CO
347.1,Cc1ccc2c(c1)oc(=O)c1ccoc12,CS(C)=O
,Cc1cc(C#N)c2c(c1O)c(=O)oc1ccccc12,CC#N
,C/C=C1\N=C(O)[C@H](C)N=C(O)[C@@H](N=C(O)[C@@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N=C(O)/C(C)=C/C)C(C)C)[C@@H](C)OC(=O)[C@H](Cc2ccccc2)N=C(O)[C@@H](CCC(=O)O)N=C1O,CO
,CCCC1OC(C)=CC2=C1C(=O)c1c(O)cccc1C2=O,CO
740.0,CCN(CC)c1ccc2c(c1)OC1=C(C=CC3=[N+](CC)c4ccccc4C3(C)C)CCCC1=C2C=C1N(CC)c2ccccc2C1(C)C,ClCCl
569.0,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(/C=C/C(=O)OC(C)(C)C)cc32)c(C)c1,ClCCl
,N#CC(=Cc1cc2sc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2s1)C(=O)O,CN(C)C=O
452.0,COc1ccc(-c2nc(-c3ccc(-c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)[nH]4)s3)[nH]c2-c2ccc(OC)cc2)cc1,CC#N
,CC(=O)OC[C@H]1O[C@@H](Sc2c(F)c(F)c(-c3c4nc(c(-c5ccc(C(c6ccccc6)c6ccccc6)cc5)c5ccc([nH]5)c(-c5c(F)c(F)c(S[C@@H]6O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]6OC(C)=O)c(F)c5F)c5nc(c(-c6ccc(C(c7ccccc7)c7ccccc7)cc6)c6ccc3[nH]6)C=C5)C=C4)c(F)c2F)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,Cc1ccccc1
376.0,O=C(CI)OCc1cc2cccc3ccc4cccc1c4c32,CO
,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2=C1C=CC(=[Br+])C=C1,ClCCl
,CCC1(CC)c2cc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccc(/C=C(\C#N)C(=O)O)cc3)c3ccc4ccc5cccc6ccc3c4c56)cc21,C1CCOC1
543.0,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,CCO
,COc1ccc2c(c1)C(=O)c1[nH]c(-c3ccccc3)cc(=O)c1C2=O,C1COCCO1
501.0,O=C1c2ccccc2-c2ccc(N=c3nc(Cl)nc(Cl)[nH]3)c3cccc1c23,CCOCC
463.0,CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,C1CCOC1
415.0,CN(C)C(=O)c1ccc(-c2nc3ccc(N(C)C)cc3s2)cc1,C1CCCCC1
509.0,CCCCCCCCCCCCCCCCOc1cc(C#Cc2ccc3ccccc3c2-c2c(C#Cc3cc(OCCCCCCCCCCCCCCCC)c(C#Cc4ccc(C=C(C#N)C#N)cc4)cc3OCCCCCCCCCCCCCCCC)ccc3ccccc23)c(OCCCCCCCCCCCCCCCC)cc1C#Cc1ccc(C=C(C#N)C#N)cc1,ClC(Cl)(Cl)Cl
,CC(C)=NN=c1c2ccccc2[nH]c2ccccc12,CO
577.0,Fc1ccc(C2=C(c3ccc(F)cc3)c3ccc4c5c(ccc(c35)O2)OC(c2ccc(F)cc2)=C4c2ccc(F)cc2)cc1,ClCCl
520.0,CCOC(=O)CN1C(=O)C2=C(c3ccccc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,Cc1ccccc1
623.0,C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2c(ccc2-c2ccc(C#N)cc2)C=3c2c(Cl)cccc2Cl)C=C1,C1CCOC1
646.0,CCC1=[S+]C(=c2c(C)cc3n2[B-](F)(F)n2c(cc(C)c2-c2sc(CC)cc2C=O)C=3c2ccccc2)C=C1,ClCCl
370.0,OCC1O[C@@H](Cc2cc(O)cc(/C=C/c3ccc(O)c(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,C1COCCO1
375.0,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CCO
435.0,CCCCCCCCCCCCc1ccc(-c2cc(C)[o+]c(C)c2)cc1,CC#N
,COc1cc(O)c(Cc2ccc(O)cc2)c(CCc2cccc(O)c2)c1,CCO
377.0,Nc1cc2ccccc2cc1N,CO
394.0,CN(C)c1nc(N(C)C)c2nc(C#N)n(Cc3ccccc3)c2n1,CC#N
,CC1=CC(C)=[N+]2C1=Cc1c(C)c(C(F)(F)F)c(C)n1[B-]2(F)F,CC#N
,Clc1nc(Cl)c(Cl)c(C(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,C1CCCCC1
,COc1c(O)c(OC)c2oc3cccc(O)c3c(=O)c2c1O,CO
,O=c1cc(O)c2ccccc2n1-c1ccccc1,CO
512.7,COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO
,COc1cc(Cc2c[nH]c(=N)c(Br)c2N)cc(OC)c1OC,Cl
610.0,O=C1c2ccccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc21,ClCCl
377.0,CC(C)c1ccc2ccc3cccc4ccc1c2c34,ClCCl
,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c([C@H]4CC[C@@H](C5=C(C(F)(F)F)C(=O)C(Br)=C(Br)C5=O)CC4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
,CCn1c2ccccc2c2cc(C=Cc3ccc(SC)cc3)ccc21,CN(C)C=O
596.0,CCCCC1(c2ccccc2)Nc2c(-c3ccc(N(C)C)cc3)ccc(-c3ccc(N(C)C)cc3)c2N=C1c1ccccc1,CN(C)C=O
,OC1=NC2=C(CCc3ccccc32)C(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,CCO
449.0,CC[N+]1(CC)C[n+]2c(C)cc(C)c(C(=O)O)c2[N-]1,O
632.0,O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccccc2)o1,CC#N
,O=C(O)CN1C(=O)C(=Cc2cc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)on2)SC1=S,CN(C)C=O
542.0,CCOC(=O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OC(=O)[C@H](CO[Si](C)(C)C(C)(C)C)N=C(O)OC(C)(C)C)ccc12,CC#N
,CCCCCCn1c2cc(-c3ccc(-n4c(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4/C=C(\C#N)C(=O)O)cc3)ccc2c2ccc(-c3ccc(-n4c(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4/C=C(\C#N)C(=O)O)cc3)cc21,ClCCl
628.0,Cc1cc(C)c(B(c2ccccc2N2c3ccccc3Oc3ccccc32)c2c(C)cc(C)cc2C)c(C)c1,ClCCl
557.0,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c2ccc3-c2ccccc2)c(C)c1,ClCCl
,Cc1oc2c(C(c3ccccc3)c3ccccc3)c(O)c(C(c3ccccc3)c3ccccc3)c(O)c2c(=O)c1-c1ccccc1,CO
,COC(=O)c1c(-n2ccc(CCN=C(O)[C@H](Cc3ccccc3)N=C([O-])[C@H](Cc3ccccc3)[N+](C)(C)C)n2)c(O)cc2oc3c(Cl)c(C)cc(O)c3c(=O)c12,CO
,COC(=O)[C@H](Cn1cc(COC(=O)c2ccccc2-c2c3ccc(=O)cc-3oc3cc(OCc4cn(C[C@H](N=C(O)OC(C)(C)C)C(=O)OC)nn4)ccc23)nn1)N=C(O)OC(C)(C)C,CC#N
,N#CC(=Cc1ccc(-c2ccc3c(c2)C2CCCC2N3c2ccc3c(c2)Cc2ccccc2-3)s1)C(=O)O,CN(C)C=O
,CCC(C)/C=C(\C)C1=Cc2cc3c(c(O)c2CO1)C(=O)C(O)(CC(C)=O)C(OC)=C3,CO
516.0,CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=C3C=CC(=C4c5c(C)cc(C)n5[B-](F)(F)n5c(C)cc(C)c54)C=C3)c3ccccc3)cc1)c1c(C)cc(C)n1[B-]2(F)F,ClCCl
,CO[Si](CCCSC(=O)c1ccccc1O)(OC)OC,ClC(Cl)Cl
,O=C1CCc2cc3c(nc2C1)CC(=O)CC3,CCO
,O=C(O)c1ccc(-c2c3nc(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccc([nH]4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2s5)C=C4)C=C3)cc1,C1CCOC1
,N#Cc1cccc2oc3ccccc3c(=O)c12,CCO
523.0,O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)[C@H]1[C@H](c2ccc(F)cc2)C[C@](O)(c2ccccn2)C[C@]1(O)c1ccccn1,CC#N
430.0,c1ccc(-c2cc(-c3ccc4ccc5c(-c6ccnc(-c7ccccn7)c6)ccc6ccc3c4c65)ccn2)nc1,CCO
,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,CO
,CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(-c2ccc(-c4sc(-c5ccc(/C=C(\C#N)C(=O)O)cc5)c5c4OCCO5)s2)c(=O)oc31,C1CCOC1
353.0,c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCO
541.0,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=CC(I)=CC1=C2,CCOC(C)=O
649.0,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-]3(F)Oc4cc(O)cc5c6ccc(C)cc6c6cc2n3c6c45)c(C)c1,ClC(Cl)Cl
559.0,C=C(C1=C(C)C2=C(c3ccccc3)c3c(C)c(C(=C)c4ccc(N(C)C)cc4)c(C)n3[B-](F)(F)[N+]2=C1C)c1ccc(N(C)C)cc1,CCCCCC
,CC1(C)CCc2cc(CC3=C(c4ccc(O)cc4)[C@@](O)(C(=O)O)OC3=O)ccc2O1,CO
,O=C(O)c1ccccc1-c1c2ccc(=O)c(Br)c-2oc2c(Br)c(SCCO)ccc12,O
,O=C(NCc1ccccc1)c1nc(O)c(Cc2ccccc2)c2ccccc12,ClCCl
,COC(=O)c1cc(C(=O)OC)n2nc(-c3ccc(Br)cc3)ccc12,CC#N
,O=C1CCCN1c1c2nc(c(-c3ccccc3)c3ccc(cc4nc(c(-c5ccccc5)c5ccc1[nH]5)C=C4)[nH]3)C=C2,C1CCOC1
570.5,CSC1=c2ccc(=C3C=CC(=[I+])C=C3)n2[B-](F)(F)n2cccc21,CC#N
,BrC1=Cc2nc1cc1ccc([nH]1)c(-c1ccccc1)c1nc(c(Br)c3ccc([nH]3)c2-c2ccccc2)CC1,ClCCl
598.0,CCCCN1C(=O)C(=C/C=C/C=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,Cc1ccccc1
,CCCCOc1ccc(N(c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2)c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2)cc1,ClC(Cl)Cl
