smiles,solvent,ex (nm)
CCCCNc1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC(C)(C)C)=CC1=C2c1c(C)cc(C)cc1C,C(Cl)Cl,499.0
[C-][N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,C1CCOC1,334.0
CCN(CC)c1ccc2c(c1)O/C(=C(/CN)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C=C2C,C(Cl)Cl,558.0
CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CCO,505.0
CC1=CC(C)=[N+]2C1=C(C)c1ccc(C=Cc3ccccc3)n1[B-]2(F)F,C(Cl)(Cl)Cl,559.0
CC1=CC(C)=[N+]2C1=C(c1ccc(C(=O)O)cc1)c1c(C)cc(C)n1[B-]2(F)F,CC1=CC=CC=C1,503.0
Cc1oc2cc3nc4ccccc4nc3c3cccc(c1C)c23,C(Cl)Cl,497.0
CC1=CC(C)=[N+]2C1=C(c1ccc(N)cc1)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,500.0
Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(I)cc2)cc1,CC#N,435.0
Cc1csc(N=Nc2c(O)ccc3ccccc23)n1,CCO,491.0
CC(C)(C)Nc1cc2sc3cc(NC(C)(C)C)c(F)cc3c(=O)c2cc1F,CCO,373.0
CCCCN(CCCC)c1cc(OC)c(/C=C/c2ccc(/C=C/c3ccnc(-c4cc(C)ccn4)c3)cc2)cc1OC,C(Cl)Cl,412.0
Cc1c2oc3c(C)c(N)cc(C(=O)NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O,C1=CC=NC=C1,541.0
Cc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N4CCCCC4)ccc23)cc1,O,535.0
CC1=CC(C)=[N+]2C1=C(c1ccc(Br)s1)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,516.0
CCOC(=O)C(C(=O)OCC)C1=[N+]2C(=C(c3ccccc3)c3ccc(NN)n3[B-]2(F)F)C=C1,C1COCCO1,486.0
CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2ccc3c(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc4c5cc(N(c6ccc(C(C)(C)C)cc6)c6ccc(C(C)(C)C)cc6)ccc5c(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc4c3c2)cc1,C(Cl)Cl,433.0
CN(C)c1ccc(C2=C3C=CC(/C=C/c4ccccc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccccc4)ccc32)cc1,CCCCCC,623.0
CCn1c2ccccc2c2cc(/C=C/C(=O)c3ccc4c(c3)c3cc(C(=O)/C=C/c5ccc6c(c5)c5ccccc5n6CC)ccc3n4CC)ccc21,CCOCC,378.0
O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=CC=c1c2cccc3cccc(c32)n1Cc1ccccc1,CC1=CC=CC=C1,772.0
N=C1Cc2ccccc2OC1=O,C(Cl)(Cl)Cl,366.0
COc1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c(-c4cc(OC)c(OC)c(OC)c4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)cc(OC)c1OC,CC1=CC=CC=C1,684.0
CC1=CC(C)=[N+]2C1=Cc1ccc(/C=C/c3ccccc3)n1[B-]2(F)F,CS(=O)C,560.0
COc1ccc(-c2c3ccc(=[NH2+])cc-3n(C)c3cc(N(C)C)ccc23)cc1,O,485.0
O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1cccc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1,CC1=CC=CC=C1,416.0
FC(F)(F)C(F)(F)C(F)(F)C1=NC2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)C=C3c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nc(C(F)(F)C(F)(F)C(F)(F)F)nc6c(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)cc(c4c56)=C4C=C(c5ccc(N(c6ccccc6)c6ccccc6)cc5)C(=N1)C2C34,CC1=CC=CC=C1,611.0
CCCCCCn1c2c(c3ccccc31)-c1c(c3ccccc3n1CCCCCC)-c1c(c3ccccc3n1CCCCCC)-c1c-2c2ccccc2n1CCCCCC,C(Cl)Cl,312.0
CCN(CC)c1ccc2c3c(c(=O)oc2c1)N=[N+](c1ccccc1)[B-](F)(F)O3,CN(C)C=O,536.0
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,CN(C)C=O,466.0
Nc1ccc2cn[nH]c2c1,C1CCCCC1,296.0
COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\CN)c3ccccn3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\CN)c2ccccn2)cc1,C(Cl)Cl,443.0
COc1cc(OC)cc(-c2nnc(-c3cc(-c4nnc(-c5cc(OC)cc(OC)c5)o4)cc(-c4nnc(-c5cc(OC)cc(OC)c5)o4)c3)o2)c1,C1CCOC1,299.0
c1cc2ccc3cccc4c(-c5cc(-c6nccs6)nc(-c6nccs6)c5)cc(c1)c2c34,CCCCCC,344.0
CCCC1(CCC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc(C(C)(C)C)cc5)ccc3-4)cc21,C1CCCCC1,346.0
CC1=CC(C)=[N+]2C1=C(c1ccc(Br)cc1)c1c(C)cc(C=Cc3ccc(O)cc3)n1[B-]2(F)F,CCO,573.0
F[B-]1(F)n2c(nc(Br)c2Br)-c2cccc[n+]21,C1CCOC1,366.0
CC1=C(C)C(CC2=C(C)C3=Cc4c(C)c(C)c(C)n4[B-](F)(F)[N+]3=C2C)=[N+]2C1=Cc1c(C)c(C)c(C)n1[B-]2(F)F,C1CCCCC1,551.0
O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,C(Cl)(Cl)Cl,443.0
CCOC(=O)c1c2c3ccc4c(=O)n(-c5c(C(C)C)cccc5C(C)C)c(=O)c5ccc(c2c2n1Cn1c(C(=O)OCC)c6c7ccc8c(=O)n(-c9c(C(C)C)cccc9C(C)C)c(=O)c9ccc(c6c1-2)c7c89)c3c45,CC1=CC=CC=C1,527.0
CCCOc1ccc(/C=C/C2=[N+]3C(=C(c4ccc(N5CCCCC5)cc4)c4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,CO,568.0
Cc1cccn2c3c(c(-c4ccc(Br)cc4)c12)CN(CCNC(=O)OC(C)(C)C)C3=O,C(Cl)Cl,338.0
COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CO,318.0
CCCCN1/C(=C/C2C(=O)/C(=C\c3cc(C(C)(C)C)[s+]c(C(C)(C)C)c3)C2O)C(C)(C)c2cc(C(=O)[O-])ccc21,C(Cl)(Cl)Cl,745.0
CCN(CC)c1ccc2cc(-c3oc4ccccc4c(=O)c3OC)oc2c1,C1CCOC1,433.0
CC1=CC(C)=[N+]2C1=C(c1cccc(CCc3cc(-c4ccc(C)s4)c(-c4ccc(C)s4)s3)c1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,502.0
CCCCCCCCCCCCn1c(-c2cc(-c3nc4ccc(C)cc4n3CCCCCCCCCCCC)cc(-c3nc4ccc(C)cc4n3CCCCCCCCCCCC)c2)nc2ccc(C)cc21,C(Cl)Cl,307.0
Cc1cc(/C=C/c2ccc(C(=O)O)cc2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(=O)C,567.0
c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc1,C1COCCO1,250.0
CCCCCCCCCCCCCCCC[n+]1ccc(/C=C/c2ccc(C)cc2)cc1,C(Cl)Cl,376.0
Cc1ccc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1,CO,399.0
COc1ccc(-c2csc(/C(CN)=N\Nc3ccc(CN)cc3)n2)cc1,C(Cl)Cl,404.0
CC1(C)OC(=C(CN)CN)C(Sc2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC(=O)C,497.0
COC(=O)c1[nH]c(-c2ccccc2)c2nnc3ccc(OC)cc3c12,C(Cl)Cl,392.0
Cc1ccc(-c2cc(-c3ccccc3Cl)c3c(N)nc(N4CCCC4)c(CN)c3n2)cc1,CO,416.0
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,C1COCCO1,335.0
CCN(CC)c1ccc(/N=N/c2ccccc2)cc1,CCO,416.0
OB(O)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CCO,330.0
C(=C/c1ccncn1)\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CC#N,381.0
CCCCCCCCCc1ccnc(-c2cc(CCCCCCCCC)ccn2)c1,CN(C)C=O,525.0
CCN(CC)c1ccc2cc(/C=C/C(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CC(=O)C,487.0
c1ccc(CCc2c3ccccc3c(CCc3ccccc3)c3ccccc23)cc1,C(Cl)Cl,464.0
Cc1cc(C)c(C2=C3C=CC(c4ccccc4O)=[N+]3[B-]3(c4ccccc4)Oc4ccccc4-c4ccc2n43)c(C)c1,C(Cl)(Cl)Cl,588.0
COc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1OC,C1CCOC1,499.0
CCOC(=O)c1cc(CCc2ccc3cc(N4CCC4)ccc3c2)c(C(=O)OCC)cc1CCc1ccccc1,C(Cl)Cl,409.0
CCCCC(CC)Cn1c2cc(CN)ccc2c2ccc(CCc3ccc4ccc5c(CCc6ccc7c8ccc(CN)cc8n(CC(CC)CCCC)c7c6)cc(CCc6ccc7c8ccc(CN)cc8n(CC(CC)CCCC)c7c6)c6ccc3c4c56)cc21,C(Cl)Cl,447.0
COC1(OC)C2(Cl)c3nc4ccc(-c5cccs5)cc4nc3C1(Cl)C1C[C@@H]3[C@H](CC12)C1(Cl)c2nc4ccc(-c5cccs5)cc4nc2C3(Cl)C1(OC)OC,CCOC(=O)C,362.0
CCCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCCCC1,469.0
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(Br)cc2CC4)-c2ccc(Br)cc2CC3)cc1,C(Cl)(Cl)Cl,430.0
COc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CO,307.0
CCCCCCCC1=C(C)C2=Cc3c(C)c(CCCCCCC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,528.0
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(Br)cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,536.0
Cc1ccc(C2=C3C=CC(N(Cc4ccccn4)Cc4ccccn4)=[N+]3[B-](F)(F)n3c(CCc4ccccc4)ccc32)cc1,CC(=O)C,530.0
CCCCCCCCn1c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2c2cc3c(cc21)c1cc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)ccc1n3CCCCCCCC,CC1=CC=CC=C1,389.0
CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3cc(OCCCCCC)c(C=C4C(=O)c5ccccc5C4=O)cc3OCCCCCC)cc2OCCCCCC)c(OCCCCCC)cc1C=C1C(=O)c2ccccc2C1=O,C(Cl)Cl,550.0
O=Cc1ccc(C2=CC3=C(c4ccc(C(F)(F)F)cc4)c4cc(-c5ccc(C=O)cc5)c(/C=C/c5ccc(C(F)(F)F)cc5)n4[B-](F)(F)[N+]3=C2/C=C/c2ccc(C(F)(F)F)cc2)cc1,C1CCCCC1,667.0
Cc1cc(C)c(C2=C3C=CC(S(=O)(=O)c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])=[N+]3[B-](F)(F)n3cccc32)c(C)c1,CO,482.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccc(C(=O)O)c(-c6ccc(C(=O)O)c(-c7cc8c(s7)-c7sc(-c9ccc(N(c%10ccc(OCCCCCC)cc%10)c%10ccc(OCCCCCC)cc%10)cc9)cc7C8(CCCCCC)CCCCCC)n6)n5)cc3C4(CCCCCC)CCCCCC)cc2)cc1,C(Cl)Cl,478.0
O=[N+]([O-])c1ccccc1C1=[N+]2C(=C(c3c(Cl)cccc3Cl)c3ccc(-c4ccccc4[N+](=O)[O-])n3[B-]2(F)F)C=C1,CCOC(=O)C,533.0
CC1(C)c2ccccc2N(c2ccc(-c3nc4c(CN)ccc(CN)c4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,CC1=CC=CC=C1,479.0
C1=Cc2ccc3ccccc3c2N(c2ccccc2)B1c1ccccc1,C1CCCCC1,364.0
Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(CCO)cc2)cc1,CC#N,434.0
CC1c2cc(-c3c4ccccc4cc4ccccc34)ccc2-c2cc3nc4c5cccc6ccc7cccc(c4nc3cc21)c7c65,CS(=O)C,425.0
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,C1COCCO1,680.0
CC1=N/C(=C\c2ccc(N(C)C)cc2)C(=O)N1C,O,446.0
CCOC(=O)CSC1=[N+]2C(=C(c3ccc(C)cc3)c3ccc(Cl)n3[B-]2(F)F)C=C1,C1CCCCC1,542.0
CCN(CC)c1ccc2nc3c4cc(C5=CC(C)(C)NC5(C)C)ccc4c(=O)cc-3oc2c1,C1COCCO1,564.0
CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1c(OC)ccc(OC)c12,O,368.0
COC(=O)C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCO,511.0
CCCCCCCCOc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)=c2/cc/c3n2[Zn]n2c(ccc21)/C(CCc1cccc(C(=O)O)c1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCC)cccc1OCCCCCCCC,C1CCOC1,659.0
CC1=CC(C)=[N+]2C1=C(c1ccc(-c3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)nc3N)s1)c1c(C)cc(C)n1[B-]2(F)F,CCO,512.0
CCCCCCCCOc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2ccc(C(=O)O)c3nsnc23)=c2/cc/c3n2[Zn]n2c1ccc2/C(N(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCC)cccc1OCCCCCCCC,C1CCOC1,669.0
CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc3c4ccc(-c5ccc(-c6ccc(/C=C(\CN)C(=O)O)s6)s5)cc4n(CCCC)c3c2)cc1,C(Cl)Cl,485.0
CC1=CC(/C=C/c2ccc(OP3(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N3)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(OP4(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N4)cc3)n1[B-]2(F)F,CN(C)C=O,622.0
COC(=O)CNc1c(/C=C/c2ccc(OC)cc2)nc2cc(C(=O)OC)ccn12,CS(=O)C,411.0
NCC(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,CCO,441.0
CC1(C)Nc2cc(Cl)ccc2-c2[nH]c3ccccc3c(=O)c21,CC1=CC=CC=C1,404.0
CCCCN(CCCC)c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(=[NH2+])cc-3oc2c1,O,530.0
C1=C(c2ccc(-c3cccs3)s2)CCC1,CCCCCC,341.0
O=S(=O)([O-])c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(/C=C/c5ccc(S(=O)(=O)[O-])cc5S(=O)(=O)[O-])cc4)o3)cc2)c(S(=O)(=O)[O-])c1,C1CCOC1,349.0
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,CN(C)C=O,643.0
CN(C)CCNCc1c2ccccc2cc2ccccc12,CCO,366.0
O=c1oc2ccccc2cc1/C=C/c1ccccc1,CC#N,351.0
CCCCCCC1(CCCCCC)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2c1c1c(c3c2C(CCCCCC)(CCCCCC)c2cc(-c4ccc(/C=C(\CN)C(=O)O)s4)ccc2-3)C(CCCCCC)(CCCCCC)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-1,C(Cl)(Cl)Cl,438.0
Nc1ccc(-c2ccc(N)cc2)cc1,CC(=O)C,285.0
C(=NNC(=Cc1ccc2ccccc2n1)c1ccccc1)c1ccccc1,CCO,431.0
CC1=C(C)C(C)=[N+]2C1=Cc1c(C)c(C)cn1[B-]2(F)F,C(Cl)Cl,526.0
COC(=O)C(=Cc1ccc(C2=[N+]3C(=C(c4ccc(C)cc4)c4ccc(-c5ccc(C=C(C(=O)OC)C(=O)OC)cc5)n4[B-]3(F)F)C=C2)cc1)C(=O)OC,CC(=O)C,573.0
Fc1ccc2c(c1)N(Cc1ccccc1)B1OB3C(=Cc4ccc(F)cc4N3Cc3ccccc3)C(c3ccccc3)=C(c3ccccc3)C1=C2,C(Cl)Cl,412.0
CCCCCCCCCCCCCCCc1c(C=C(CN)C(=O)O)sc2c1sc1c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(CCCCCCCCCCCCCCC)c3sc21,C1=CC=C(C(=C1)Cl)Cl,498.0
CN(C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,CCO,478.0
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CC#N,481.0
COc1ccccc1C1=[N+]2C(=C(c3ccc(I)cc3)c3ccc(-c4ccccc4OC)n3[B-]2(F)F)C=C1,C(Cl)(Cl)Cl,545.0
CCCCCCCCc1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)ccc(-c3ccc(/C=C(\CN)C(=O)O)s3)c2nc1CCCCCCC,C(Cl)(Cl)Cl,516.0
CC[N+]1=C(/C=C/c2ccc3ccc4cccc5ccc2c3c45)C(C)(C)c2ccccc21,CS(=O)C,506.0
COc1ccc(-c2cc(-c3ccc(C)cc3)c(CN)c(OC)n2)cc1,CCOC(=O)C,335.0
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,C(Cl)Cl,342.0
CCc1ccc2ccc(-c3ccccc3)nn12,C1CCCCC1,405.0
Oc1ccc2ccccc2c1,C1CCCCC1,310.0
OCC1O[C@@H](Cc2cc(O)cc(/C=C/c3ccc(O)c(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CCOCC,312.0
CN(C)c1ccc(-c2ccc(/C=C/c3cnc4ccccc4n3)cc2)cc1,C(Cl)Cl,406.0
CCCCCCCC[N+]1=C(/C=C/c2ccc3c(c2)c2ccccc2n3CCCCCC)C(C)(C)c2cc(C(=O)O)ccc21,CCO,516.0
Cc1nc(Cl)c2cc(-c3nnc(COc4ccc([N+](=O)[O-])cc4)o3)ccn12,CC#N,368.0
Cc1ccc2c(c1)-n1c(nc3ccccc31)-c1ccccc1-2,CC#N,309.0
Oc1ccc2ncccc2c1,CC#N,331.0
c1ccc2c(-n3c4ccccc4c4ccccc43)cccc2c1,CC1=CC=CC=C1,321.0
C(=N/c1ccc(-c2cn3nc(-c4cccs4)sc3n2)cc1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,390.0
COc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,CCCCCC,575.0
CN(C)c1ccc(C(=[NH2+])c2ccc(N(C)C)cc2)cc1,O,431.0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(N(c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3ccccc3-4)c3ccc4c(c3)sc3c5ccc(-c6cc(C)c(C=C(CN)C(=O)O)s6)cc5sc43)cc21,C(Cl)(Cl)Cl,464.0
CCC1=C(C)C2=C(CCCCCOC(C)=O)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,520.0
COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1Cl,CS(=O)C,561.0
CCCCCC1=C(C)C2=Cc3c(C)c(CCCCC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,533.0
CCCCSC1=C(SCCCC)SC(=C(C(=C2SC(SCCCC)=C(SCCCC)S2)c2ccc(-c3ccc(C=C(CN)C(=O)O)s3)cc2)c2ccc(-c3ccc(C=C(CN)C(=O)O)s3)cc2)S1,C1CCOC1,447.0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccncc3)(Oc3ccccc3-4)[N+]2=C1C,C(Cl)Cl,627.0
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)cc2c3c1CCCN3CCC2,CC#N,371.0
CC[n+]1c(C=C2C(=O)C(C=C3N(C)c4ccc(Cl)cc4C3(C)C)=C2[O-])sc2ccccc21,C(Cl)Cl,650.0
COc1ccc2c(c1)CCC1=CC3=C(c4ccc(I)cc4)c4cc5c(n4[B-](F)(F)[N+]3=C12)-c1ccc(OC)cc1CC5,C(Cl)(Cl)Cl,658.0
COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CC1CCCO1,348.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(Cl)cc1,C1COCCO1,335.0
CC[n+]1c(/C=C/c2cc(C)cc(-c3nc4cc(C(C)(C)C)ccc4o3)c2O)sc2ccccc21,CN(C)C=O,417.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,CCN(CC)CC,359.0
c1csc(-c2cnc(-c3cccs3)c3nonc23)c1,C(Cl)(Cl)(Cl)Cl,465.0
CN(C)c1ccc(/C=C/C=C2\CCCC2=O)cc1,CN(C)C=O,408.0
CCN(CC)c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC(C)(C)C)=CC1=C2c1c(C)cc(C)cc1C,C(Cl)Cl,478.0
CCC1=C(C)C2=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,529.0
NC/C(=C\c1ccc(-c2ccc(CCc3ccc(N4c5ccccc5C=Cc5ccccc54)cc3)c3nsnc23)cc1)C(=O)O,C(Cl)Cl,455.0
CC1=CC(C)=[N+]2C1=Cc1ccc(/C=C/c3ccc(Br)cc3)n1[B-]2(F)F,CS(=O)C,562.0
COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3ccccc32)[C@@H](c2ccccc2)C=C2c3cc(OC)c(OC)cc3CCN21,C(Cl)Cl,311.0
COc1ccc(C2=C(c3ccc(-c4ccccc4)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(-c5ccccc5)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,CC1=CC=CC=C1,656.0
CC[n+]1nc2cc3c4c(c2c2cc(C)ccc21)CCCN4CCC3,O,500.0
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCOC(=O)C,515.0
Cc1ccc2ccc3cccc4ccc1c2c34,C(Cl)Cl,341.0
c1ccc2c(-n3cccc3)cccc2c1,C(Cl)(Cl)Cl,356.0
CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)OC)c(C)c(C)n1c2=O,CC#N,420.0
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CO,520.0
COc1ccc(-c2ccc(-c3ccc(CN)s3)s2)cc1,CN(C)C=O,379.0
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,C1CCCCC1,348.0
CC(C)[Si]1(C(C)C)c2cc(CN)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C(Cl)Cl,388.0
Cc1cc(/C=C/c2ccc(C(C)(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(=O)C,558.0
[C-][N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,CC(=O)C,327.0
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,CN(C)C=O,554.0
F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2N=C2C(c3ccc(-n4c5ccccc5c5ccccc54)cc3)=CC(c3ccccc3)=[N+]21,CC1=CC=CC=C1,674.0
Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(/C=C(\CN)C(=O)O)s3)cc2)cc1,C1CCOC1,466.0
CCCCOC(=O)/C=C/c1nc2c(N(C)C)nc(N(C)C)nc2n1C,C(Cl)Cl,417.0
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,C1CCOC1,483.0
Nc1ccc2c(c1)Cc1ccccc1-2,C1CCCCC1,318.0
COC(=O)C(C)(C)C1Oc2ccc(OC)cc2C(=O)/C1=C\NS(=O)(=O)c1ccc(OC)cc1,C(Cl)Cl,392.0
CCCCN1c2ccc(-c3ccc(C=O)cc3)cc2Oc2cc(-c3ccc(C=O)cc3)ccc21,CCCCCC,414.0
C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)=C\c1ccncc1,CC#N,396.0
CCCCCCCCc1ccc(N(/C2=C3\C=CC(=N3)/C(c3cc(C(C)(C)C)cc(C(C)(C)C)c3)=c3/cc/c4n3[Zn]n3c(ccc32)/C(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)=C2/C=CC(=N2)/C=4CCc2ccc(C(=O)O)c3ccccc23)c2ccc(CCCCCCCC)cc2)cc1,C1CCOC1,652.0
CCCCC(CC)COc1ccc(-n2c3ccccc3c3cc(-c4ccc(-c5ccc(C=C(CN)C(=O)O)s5)c5nsnc45)ccc32)cc1,C1CCOC1,476.0
COc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCOC1,577.0
