smiles,solvent,absorption_max,emission_max,quantum_yield,log(e/L mol-1 cm-1),emi_lifetime(ns),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),source
CC1=C(Sc2ccccc2)C2=Cc3c(Sc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,556,,,4.255,,,,,,consolidation
CC1=C(SCc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)cc(C)n1[B-]2(F)F,CC#N,499,,,4.3019,,,,,,consolidation
CC1=C(SCc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)cc(C)n1[B-]2(F)F,CO,500,,,4.301,,,,,,consolidation
CC1=C(SCc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,503,,,4.2984,,,,,,consolidation
CC1=C(SCc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,508,,,4.2942,,,,,,consolidation
CC1=C(SCN)C(C)=[N+]2C1=C(C)c1c(C)c(SCN)c(C)n1[B-]2(F)F,CO,490,,,4.3098,,,,,,consolidation
CC1=C(SCN)C(C)=[N+]2C1=C(C)c1c(C)c(SCN)c(C)n1[B-]2(F)F,CC#N,490,,,4.3098,,,,,,consolidation
CC1=C(SCN)C(C)=[N+]2C1=C(C)c1c(C)c(SCN)c(C)n1[B-]2(F)F,C1CCOC1,494,,,4.3062,,,,,,consolidation
CC1=C(SCN)C(C)=[N+]2C1=C(C)c1c(C)c(SCN)c(C)n1[B-]2(F)F,Cc1ccccc1,501,,,4.3002,,,,,,consolidation
CC1=C/C(=C(\CN)c2cc[n+](C)cc2)Oc2cc(N3CCC3)ccc21,O,515,,,,,,,,,consolidation
CC1=C/C(=C(\CN)c2cc[n+](C)cc2)Oc2cc(N3CCC3)ccc21,CC#N,541,,,,,,,,,consolidation
CC1=C/C(=C(\CN)c2cc[n+](C)cc2)Oc2cc(N3CCC3)ccc21,Cc1ccccc1,563,,,,,,,,,consolidation
CC1=C/C(=C(\CN)c2cc[n+](CC(F)(F)F)cc2)Oc2cc(N3CCC3)ccc21,CC#N,561,,,,,,,,,consolidation
CC1=C/C(=C(\CN)c2cc[n+](CC(F)(F)F)cc2)Oc2cc(N3CCC3)ccc21,Cc1ccccc1,580,,,,,,,,,consolidation
CC1=C/C(=C(\CN)c2cc[n+](CC(F)(F)F)cc2)Oc2cc(N3CCC3)ccc21,O,545,,,,,,,,,consolidation
CC1=C[C@]2(C)C(=C3C(=C4C(C)=C(c5ccc(-c6nc(-c7ccccc7)c(-c7ccccc7)[nH]6)cc5)S[C@]42C)C(F)(F)C(F)(F)C3(F)F)S1,C1CCOC1,505,,,3.8129,,,,,,consolidation
CC1=C2C=CC(C)=[N+]2[B-](F)(F)n2cccc21,CCCCCC,499,,0.96,,,,,,,consolidation
CC1=C2C=CC(C)=[N+]2[B-](F)(F)n2cccc21,ClCCl,498,,0.89,,,,,,,consolidation
CC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC#N,495,,,4.3054,,,,,,consolidation
CC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(C)=O,490,,,4.3098,,,,,,consolidation
CC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,ClCCl,499,,0.88,4.3019,,,,,,consolidation
CC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,490,,,4.3098,,,,,,consolidation
CC1=c2c3c4cccc5cccc(c=3c(C)[n+]2[B-](F)(F)n2c(C)c3cc6c(-c7ccccc7)c7c(c(-c8ccccc8)c6cc3c21)-c1cccc2cccc-7c12)c54,ClCCl,658,,0.7,4.8998,,,,,,consolidation
CC1=C2C3=C(CCc4ccccc43)C(C)=[N+]2[B-](F)(F)n2c(C)c3c(c21)-c1ccccc1CC3,CC#N,559,,0.38,,,,,,,consolidation
CC1=C2c3ccccc3C(C)=[N+]2[B-](F)(F)n2c(C)c3cc4c(-c5ccccc5)c5c(c(-c6ccccc6)c4cc3c21)-c1cccc2cccc-5c12,ClCCl,681,,0.36,4.96,,,,,,consolidation
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCCCCC,601,,0.86,5.27,,,,,,consolidation
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,Cc1ccccc1,605,,0.82,5.05,,,,,,consolidation
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,599,,0.19,5.27,,,,,,consolidation
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC#N,590,,0.05,4.99,,,,,,consolidation
CC1=C2c3ccccc3C(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,CCCCCC,566,,0.65,5.02,,,,,,consolidation
CC1=C2c3ccccc3C(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,Cc1ccccc1,570,,0.72,4.71,,,,,,consolidation
CC1=C2c3ccccc3C(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,ClCCl,563,,0.91,4.88,,,,,,consolidation
CC1=C2c3ccccc3C(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,C1CCOC1,564,,0.54,4.85,,,,,,consolidation
CC1=C2c3ccccc3C(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,CC#N,555,,0.64,4.71,,,,,,consolidation
CC1=C2CCc3ccccc3C2=[N+]2C1=C(c1ccc(I)cc1)c1c(C)c3c(n1[B-]2(F)F)-c1ccccc1CC3,ClC(Cl)Cl,619,,0.72,5.1636,,,,,,consolidation
CC1=c2ccccc2=[N+]2C1=Cc1c3ccccc3c(-c3[nH]c4ccccc4c3C)n1[B-]2(F)F,ClCCl,611,,0.08,,,,,,,consolidation
CC1=CB(c2ccccc2)N2B(c3ccc(C)cc3)C=C(C)c3cccc1c32,ClCCl,387,,0.29,4.4123,,,,,,consolidation
CC1=CB(c2ccccc2)N2B(c3ccc(F)cc3)C=C(C)c3cccc1c32,ClCCl,384,,0.26,4.4156,,,,,,consolidation
CC1=CB(c2ccccc2)N2B(c3ccccc3)C=C(C)c3cccc1c32,ClCCl,384,,0.24,4.4156,,,,,,consolidation
CC1=CB(O)N2B(c3ccccc3)C=C(C)c3cccc1c32,ClCCl,353,,,4.4522,,,,,,consolidation
CC1=CC(/C=C/c2c3ccccc3c(C)c3ccccc23)=[N+]2C1=C(c1ccc(C)cc1)c1c(C)cc(/C=C/c3c4ccccc4c(C)c4ccccc34)n1[B-]2(F)F,CC1CCCO1,632,,,,,,,,,consolidation
CC1=CC(/C=C/c2c3ccccc3c(C)c3ccccc23)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3c4ccccc4c(C)c4ccccc34)n1[B-]2(F)F,CC1CCCO1,632,,0.038,5.0913,,,,,,consolidation
CC1=CC(/C=C/c2ccc([N+](C)(C)C)cc2)=[N+]2C1=C(c1ccc(CCCO[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)cc1)c1c(C)cc(/C=C/c3ccc([N+](C)(C)C)cc3)n1[B-]2(F)F,CC#N,618,,0.71,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(C)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(C)cc3)n1[B-]2(F)F,CC1CCCO1,631,,0.75,5.0052,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(CCCO[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)cc1)c1c(C)cc(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(F)F,CC#N,701,,0.2,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(CN(Cc3ccccn3)Cc3ccccn3)cc1)C1C(C)C=C(/C=C/c3ccc(N(C)C)cc3)N1[B-]2(F)F,ClCCl,703,,,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(CN(Cc3ccccn3)Cc3ccccn3)cc1)C1C(C)C=C(/C=C/c3ccc(N(C)C)cc3)N1[B-]2(F)F,CC#N,696,,,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(CN(Cc3ccccn3)Cc3ccccn3)cc1)C1C(C)C=C(/C=C/c3ccc(N(C)C)cc3)N1[B-]2(F)F,C1CCOC1,695,,,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(CN(Cc3ccccn3)Cc3ccccn3)cc1)C1C(C)C=C(/C=C/c3ccc(N(C)C)cc3)N1[B-]2(F)F,CS(C)=O,716,,,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(CN(Cc3ccccn3)Cc3ccccn3)cc1)C1C(C)C=C(/C=C/c3ccc(N(C)C)cc3)N1[B-]2(F)F,CCO,698,,,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(CN(Cc3ccccn3)Cc3ccccn3)cc1)C1C(C)C=C(/C=C/c3ccc(N(C)C)cc3)N1[B-]2(F)F,O,724,,,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(/C=C/c3ccc(O)cc3)n1[B-]2(F)F,CCO,637,,,4.1959,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,596,,,4.2248,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(COC(=O)Cc1ccccc1)c1c(C)cc(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(C)C,CO,689,,,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(COC(=O)OCc1ccccc1)c1c(C)cc(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(C)C,CO,693,,,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(C)n1[B-]2(F)F,C1COCCO1,573,,,4.2418,,,,,,consolidation
CC1=CC(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)cc(/C=C/c3ccc(O)cc3)n1[B-]2(F)F,ClCCl,641,,,4.1931,,,,,,consolidation
CC1=CC(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)cc(/C=C/c3ccc(O)cc3)n1[B-]2(F)F,O,673,,,4.172,,,,,,consolidation
CC1=CC(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)cc(/C=C/c3ccc(O)cc3)n1[B-]2(F)F,CN(C)C=O,652,,,4.1858,,,,,,consolidation
CC1=CC(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,576,,,4.2395,,,,,,consolidation
CC1=CC(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(O)cc3)n1[B-]2(F)F,CC#N,634,,,4.1978,,,,,,consolidation
CC1=CC(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(O)cc3)n1[B-]2(F)F,ClCCl,638,,,4.1951,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OCCCN=[N+]=[N-])cc2)=[N+]2C1=C(c1ccc(N(C)C)cc1)c1c(C)cc(C)n1[B-]2(F)F,CO,568,,0.59,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OCCCN=[N+]=[N-])cc2)=[N+]2C1=C(c1ccc(N3CCCCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CO,570,,0.81,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OCCN3CCCCC3)cc2)=[N+]2C1=C(c1ccc(OCCN3CCCCC3)cc1)c1c(C)cc(/C=C/c3ccc(OCCN4CCCCC4)cc3)n1[B-]2(F)F,CCO,639,,0.35,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OCCN3CCOCC3)cc2)=[N+]2C1=C(c1ccc(OCCN3CCCCC3)cc1)c1c(C)cc(/C=C/c3ccc(OCCN4CCOCC4)cc3)n1[B-]2(F)F,CCO,638,,0.36,,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OP3(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N3)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(OP4(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N4)cc3)n1[B-]2(F)F,C1CCOC1,622,,,4.2063,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OP3(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N3)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(OP4(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N4)cc3)n1[B-]2(F)F,CCO,622,,,4.2063,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OP3(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N3)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(OP4(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N4)cc3)n1[B-]2(F)F,ClC(Cl)Cl,622,,,4.2063,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OP3(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N3)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(OP4(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N4)cc3)n1[B-]2(F)F,CN(C)C=O,622,,,4.2063,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OP3(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N3)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(OP4(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N4)cc3)n1[B-]2(F)F,CC(C)=O,622,,,4.2063,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OP3(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N3)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(OP4(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N4)cc3)n1[B-]2(F)F,CC#N,622,,,4.2063,,,,,,consolidation
CC1=CC(/C=C/c2ccc(OP3(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N3)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)cc(/C=C/c3ccc(OP4(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N4)cc3)n1[B-]2(F)F,ClCCl,622,,,4.2063,,,,,,consolidation
CC1=CC(/C=C/c2ccc3ccc4cccc5ccc2c3c45)=[N+]2C1=C(c1ccc(C)cc1)c1c(C)cc(/C=C/c3ccc4ccc5cccc6ccc3c4c56)n1[B-]2(F)F,CC1CCCO1,691,,,,,,,,,consolidation
CC1=CC(/C=C/c2ccccn2)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)cc(/C=C/c3ccccn3)n1[B-]2(F)F,ClCCl,624,,,4.2049,,,,,,consolidation
CC1=CC(/C=C/c2ccccn2)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,560,,,4.2519,,,,,,consolidation
CC1=CC(/C=C/c2ccccn2)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,560,,,4.2519,,,,,,consolidation
CC1=CC(=[N+]2CCC2)C=C2C1=Nc1c(C)cc(N3CCC3)cc1[Si]2(C)C,CCO,732,,0.11,5.0828,,,,,,consolidation
CC1=CC(=[N+]2CCC2)C=C2C1=Nc1c(C)cc(N3CCC3)cc1[Si]2(C)C,O,725,,0.009,4.8451,,,,,,consolidation
CC1=CC(=O)C(F)(F)c2cc(N3CCOCC3)cnc21,O,422,,,,,,,,,consolidation
CC1=CC(=O)CCC1,CCO,532,,,,,,,,,consolidation
CC1=CC(Br)=CN2C[n+]3cc(Br)cc(C)c3N=C12,CO,436,,,4.2347,,,,,,consolidation
CC1=CC(C)(C)[N+](CCCC(=O)O)=c2cc3c(cc21)=Cc1ccc(N(C)C)cc1C3(C)C,O,635,,,4.1973,,,,,,consolidation
CC1=CC(C)(C)N(C)c2cc3c(cc21)C(c1ccc(NC(=O)c2ccc(CCl)cc2)cc1C(=O)[O-])=c1cc2c(cc1O3)=[N+](C)C(C)(C)C=C2C,O,586,,,4.232,,,,,,consolidation
CC1=CC(C)(C)N(CCCS(=O)(=O)[O-])c2cc3[o+]c(C(C)(C)C)cc(/C=C/C=C/C=C4\N(CCCS(=O)(=O)[O-])c5ccc(S(=O)(=O)[O-])cc5C4(C)CCCC(=O)O)c3cc21,CCO,750,,,4.1248,,,,,,consolidation
CC1=CC(C)(C)N(CCCS(=O)(=O)[O-])c2cc3[o+]c(-c4ccccc4)cc(/C=C/C=C/C=C4\N(CCCS(=O)(=O)[O-])c5ccc(S(=O)(=O)[O-])cc5C4(C)CCCC(=O)O)c3cc21,CCO,770,,,4.1136,,,,,,consolidation
CC1=CC(C)(C)N(CCCS(=O)(=O)[O-])c2cc3[o+]c(-c4ccccc4)cc(/C=C/C=C4\N(CCCS(=O)(=O)[O-])c5ccc(S(=O)(=O)[O-])cc5C4(C)CCCC(=O)O)c3cc21,CCO,674,,,4.1714,,,,,,consolidation
CC1=CC(C)(C)N(CCCS(=O)(=O)[O-])c2cc3oc(=O)c(C(=O)NCCCCCC(=O)O)cc3cc21,O,444,,,4.3526,,,,,,consolidation
CC1=CC(C)(C)N(CCCS(=O)(=O)O)c2cc3[o+]c(C(C)(C)C)cc(/C=C/C=C4\N(CCCS(=O)(=O)[O-])c5ccc(S(=O)(=O)O)cc5C4(C)CCCC(=O)O)c3cc21,CCO,653,,,4.185,,,,,,consolidation
CC1=CC(C)(C)N(CCCS(=O)(=O)O)c2cc3oc(=O)c(C(=O)NCCCCCC(=O)O)cc3cc21,O,444,,,,,,,,,consolidation
CC1=CC(C)(C)Nc2cc3c(cc21)C(c1ccccc1C(=O)N(C)CCCC(=O)O)=c1cc2c(cc1O3)=[NH+]C(C)(C)C=C2C,O,554,,,4.2565,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cc(C)cc(C)c4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,505,,,4.2967,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cc(C)cc(C)c4)c4ccc(=[NH2+])cc-4oc3c21,O,535,,,4.2716,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cc(F)c(F)c(F)c4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,505,,,4.2967,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(C(C)(C)C)cc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(C)cc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(C)cc4)c4ccc(=[NH2+])cc-4oc3c21,O,535,,,4.2716,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(-c5ccccc5)cc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,510,,,4.2925,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(CN5CCC6(CC5)OCCO6)cc4)c4ccc(=[NH2+])cc-4oc3c21,O,535,,,4.2716,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(CN5CCCCC5)cc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(CN5CCCCC5)cc4)c4ccc(=[NH2+])cc-4oc3c21,O,540,,,4.2676,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(F)c(C)c4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(F)c(C)c4)c4ccc(=[NH2+])cc-4oc3c21,O,530,,,4.2758,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(F)c(Cl)c4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(F)cc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,505,,,4.2967,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(F)cc4)c4ccc(=[NH2+])cc-4oc3c21,O,540,,,4.2676,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(Oc5ccccc5)cc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(Oc5ccccc5)cc4)c4ccc(=[NH2+])cc-4oc3c21,O,535,,,4.2716,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc5c(c4)OCO5)c4ccc(=[NH2+])cc-4n(C)c3c21,O,505,,,4.2967,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc5c(c4)OCO5)c4ccc(=[NH2+])cc-4oc3c21,O,535,,,4.2716,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccc5ccccc5c4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cccc(Cl)c4)c4ccc(=[NH2+])cc-4oc3c21,O,540,,,4.2676,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cccc(CN5CCCCC5)c4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,505,,,4.2967,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cccc(CN5CCCCC5)c4)c4ccc(=[NH2+])cc-4oc3c21,O,540,,,4.2676,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cccc(CN5CCOCC5)c4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cccc(F)c4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cccc(F)c4)c4ccc(=[NH2+])cc-4oc3c21,O,540,,,4.2676,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccccc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500,,,4.301,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4ccccc4)c4ccc(=[NH2+])cc-4oc3c21,O,535,,,4.2716,,,,,,consolidation
CC1=CC(C)(C)Nc2ccc3c(-c4cccs4)c4ccc(=[NH2+])cc-4oc3c21,O,515,,,4.2882,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(/C=C/c3ccc(Br)cc3)c(C)n1[B-]2(F)F,CC#N,523,,,4.2815,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(/C=C/c3ccc(C)cc3)c(C)n1[B-]2(F)F,CC#N,520,,,4.284,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(/C=C/c3ccc(Cl)cc3)c(C)n1[B-]2(F)F,CC#N,520,,,4.284,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(/C=C/c3ccc(F)cc3)c(C)n1[B-]2(F)F,CC#N,522,,,4.2824,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(/C=C/c3ccccc3)c(C)n1[B-]2(F)F,CC#N,523,,,4.2815,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(C(F)(F)F)c(C)n1[B-]2(F)F,CC#N,480,,,4.3187,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(Br)cc3)c(C)n1[B-]2(F)F,CC#N,502,,,4.2993,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(C(F)(F)F)cc3)c(C)n1[B-]2(F)F,CC#N,501,,,4.3002,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(Cl)cc3)c(C)n1[B-]2(F)F,CC#N,503,,,4.2984,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(F)cc3)c(C)n1[B-]2(F)F,CC#N,502,,,4.2993,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(-c3cccc(Br)c3)c(C)n1[B-]2(F)F,CC#N,502,,,4.2993,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(-c3cccc(C)c3)c(C)n1[B-]2(F)F,CC#N,504,,,4.2975,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,CC#N,503,,,4.2984,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(F)c(C)n1[B-]2(F)F,CC#N,501,,,4.3002,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(SCN)c(C)n1[B-]2(F)F,CC#N,484,,,4.3151,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(SCN)c(C)n1[B-]2(F)F,CO,485,,,4.3143,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(SCN)c(C)n1[B-]2(F)F,C1CCOC1,489,,,4.3107,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(SCN)c(C)n1[B-]2(F)F,Cc1ccccc1,495,,,4.3054,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1ccc(C=Cc3ccccc3)n1[B-]2(F)F,CCOC(C)=O,551,,,4.2589,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1ccc(C=Cc3ccccc3)n1[B-]2(F)F,CC(C)=O,550,,,4.2596,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1ccc(C=Cc3ccccc3)n1[B-]2(F)F,CCOCC,553,,,4.2572,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1ccc(C=Cc3ccccc3)n1[B-]2(F)F,C1COCCO1,555,,,4.2558,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1ccc(C=Cc3ccccc3)n1[B-]2(F)F,ClCCl,556,,,4.255,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1ccc(C=Cc3ccccc3)n1[B-]2(F)F,C1CCCCC1,558,,,4.2533,,,,,,consolidation
CC1=CC(C)=[N+]2C1=C(C)c1ccc(C=Cc3ccccc3)n1[B-]2(F)F,ClC(Cl)Cl,559,,,4.2526,,,,,,consolidation
