smiles,solvent,Ex (nm),Em (nm),ST (nm),QY,¦Å (cm-1M-1),Log(¦Å)
NCC(CN)=C(c1ccc(-n2ccc3ccccc32)cc1)c1ccc(-n2ccc3ccccc32)cc1,CC1=CC=CC=C1,400,536,136,0.0004,,
NCC(CN)=C(c1cccc(N(c2ccccc2)c2ccccc2)c1)c1cccc(N(c2ccccc2)c2ccccc2)c1,CC1=CC=CC=C1,375,443,68,,,
NCC(CN)=C(c1cccc(N(c2ccccc2)c2ccccc2)c1)c1cccc(N(c2ccccc2)c2ccccc2)c1,C(Cl)(Cl)Cl,382,489,107,,,
NCC(CN)=C(c1cccc(N(c2ccccc2)c2ccccc2)c1)c1cccc(N(c2ccccc2)c2ccccc2)c1,CC(=O)C,371,506,135,,,
NCC(CN)=C(c1cccc(N(c2ccccc2)c2ccccc2)c1)c1cccc(N(c2ccccc2)c2ccccc2)c1,CN(C)C=O,375,518,143,,,
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(/C=c6\sc(=C(CN)CN)[nH]c6=O)s5)cc4)cc3)s2)s1,CCO,489,572,83,0.46,,
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,CCO,471,604,133,0.61,,
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(N(c3ccc(/C=c4\sc(=C(CN)CN)[nH]c4=O)cc3)c3ccc(/C=c4/sc(=C(CN)CN)[nH]c4=O)cc3)cc2)s1,CCO,454,554,100,0.66,,
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(N(c3ccccc3)c3ccc(/C=c4\sc(=C(CN)CN)[nH]c4=O)cc3)cc2)s1,CCO,455,547,92,0.68,,
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,CCO,435,548,113,0.62,,
NCC(CN)=C1C=C(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)OC(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=C1,C(Cl)(Cl)Cl,489,,,,,
NCC(CN)=C1C=C(Nc2ccccc2)c2ccccc21,CC(=O)C,510,,,,,
NCC=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,CC1=CC=CC=C1,405,574,169,0.3713,,
NCC1(N)CC(c2ccccc2)=C(N=Nc2ccc([N+](=O)[O-])cc2)S1,CC(=O)C,568,,,,23988,4.38
NCC1=C(c2ccc(-c3cccs3)s2)CC1,CCCCCC,361,433,72,,25704,4.41
NCC1=C(c2ccc(-c3cccs3)s2)CC1,C1CCOC1,366,447,81,,27542,4.44
NCC1=C(c2ccc(-c3cccs3)s2)CC1,CC#N,364,451,87,,23442,4.37
NCC1=C(c2ccc(-c3cccs3)s2)CC1,C1=CC=NC=C1,372,456,84,,24547,4.39
NCC1=C(c2ccc(-c3cccs3)s2)CC1,CCO,367,454,87,0.18,25119,4.4
NCC1=C(c2ccc(-c3cccs3)s2)CCC1,CCCCCC,360,428,68,,28184,4.45
NCC1=C(c2ccc(-c3cccs3)s2)CCC1,C1CCOC1,364,441,77,,23988,4.38
NCC1=C(c2ccc(-c3cccs3)s2)CCC1,CC#N,362,445,83,,25119,4.4
NCC1=C(c2ccc(-c3cccs3)s2)CCC1,C1=CC=NC=C1,368,450,82,,22387,4.35
NCC1=C(C2CCCCC2)C2=C(c3ccccc3)c3c(C4CCCCC4)cc(Oc4ccccc4)n3[B-](F)(F)[N+]2=C1Oc1ccccc1,CC1=CC=CC=C1,507,,,,19720,4.2949
NCC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccccc1,CS(=O)C,360,438,78,0.057,25000,4.3979
NCC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1cccs1,CS(=O)C,354,446,92,0.08,17400,4.2405
NCC1=c2c3cccc4c(Br)ccc(c43)n2[B-](F)(F)[n+]2ccccc21,CCCCCC,528,545,17,0.4,,
NCC1=c2c3cccc4c(Br)ccc(c43)n2[B-](F)(F)[n+]2ccccc21,CC1=CC=CC=C1,529,550,21,0.63,35400,4.549
NCC1=c2c3cccc4c(Br)ccc(c43)n2[B-](F)(F)[n+]2ccccc21,C1CCOC1,523,545,22,0.65,33900,4.5302
NCC1=c2c3cccc4c(Br)ccc(c43)n2[B-](F)(F)[n+]2ccccc21,CC#N,516,541,25,0.76,31200,4.4942
NCC1=c2c3cccc4c(Br)ccc(c43)n2[B-](F)(F)[n+]2ccccc21,C(Cl)Cl,523,546,23,0.67,,
NCC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,CCCCCC,516,530,14,0.75,48400,4.6848
NCC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,CC1=CC=CC=C1,517,535,18,0.75,38000,4.5798
NCC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,C1CCOC1,512,530,18,0.86,37000,4.5682
NCC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,CC#N,506,527,21,0.96,37200,4.5705
NCC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,C(Cl)Cl,511,530,19,0.88,,
NCC1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CCO,682,700,18,0.25,,
NCC1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,690,720,30,,,
NCC1=CC(/C=C/c2ccccc2)=CC(CN)=P1(c1ccccc1)c1ccccc1,C(Cl)(Cl)Cl,506,581,75,0.13,11220,4.05
NCC1=CC(Br)=CC(CN)=P1(c1ccccc1)c1ccccc1,C(Cl)(Cl)Cl,482,519,37,0.52,16596,4.22
NCC1=CC(C=O)=CC(CN)=P1(c1ccccc1)c1ccccc1,C(Cl)(Cl)Cl,434,463,29,0.72,12303,4.09
NCC1=CC(c2ccccc2)=CC(CN)=P1(c1ccccc1)c1ccccc1,C(Cl)(Cl)Cl,480,525,45,0.75,13804,4.14
NCC1=CC=CC(CN)=P1(c1ccccc1)c1ccccc1,C(Cl)(Cl)Cl,458,491,33,0.92,16596,4.22
NCC1=COC2=C(CCCC2)C1,CCO,383,,,,,
NCc1c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(-c2ccccc2)cc1N1CCCCC1,CS(=O)C,398,520,122,0.6,,
NCc1c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(-c2cccs2)cc1N1CCCCC1,CS(=O)C,404,533,129,0.53,,
NCc1c(-c2cc3ccccc3o2)c(N)n2ccccc12,CN(C)C=O,373,476,103,0.06,,
NCc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O,C(Cl)(Cl)Cl,386,475,89,0.05,7000,3.8451
NCc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O,CCOC(=O)C,391,486,95,0.05,8000,3.9031
NCc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O,C1CCOC1,395,492,97,0.06,9000,3.9542
NCc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O,CO,392,444,52,,12000,4.0792
NCc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O,CC#N,390,480,90,0.01,10000,4
NCc1c(-c2ccc(Br)cc2)c(N)n2ccccc12,CN(C)C=O,398,493,95,0.01,,
NCc1c(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)[nH]c1=O,C(Cl)(Cl)Cl,371,452,81,0.01,19000,4.2788
NCc1c(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)[nH]c1=O,CCOC(=O)C,377,452,75,0.02,17000,4.2304
NCc1c(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)[nH]c1=O,CO,368,448,80,0.11,26000,4.415
NCc1c(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)[nH]c1=O,CN(C)C=O,388,464,76,0.25,18000,4.2553
NCc1c(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)[nH]c1=O,CC#N,373,453,80,0.02,34000,4.5315
NCc1c(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)[nH]c1=O,CS(=O)C,391,464,73,0.23,27000,4.4314
NCc1c(-c2ccc(-c3ccccc3)cc2)c(N)n2ccccc12,CN(C)C=O,398,496,98,0.02,,
NCc1c(-c2ccc(Oc3ccccc3)cc2)c(N)n2ccccc12,CN(C)C=O,400,494,94,0.05,,
NCc1c(-c2ccc3ccccc3c2)c(N)n2ccccc12,CN(C)C=O,398,505,107,0.02,,
NCc1c(-c2cccc3ccccc23)c(N)n2ccccc12,CN(C)C=O,397,512,115,0.05,,
NCc1c(-c2ccccc2)c(N)n2ccccc12,CN(C)C=O,398,496,98,0.02,,
NCc1c(-c2ccccc2)c(N)n2ccncc12,CN(C)C=O,399,494,95,0.22,,
NCc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,CC#N,434,495,61,,,
NCc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,CN(C)C=O,439,505,66,,,
NCc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,CCOC(=O)C,430,502,72,,,
NCc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,CCOCC,451,518,67,,,
NCc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,C1COCCO1,446,512,66,,,
NCc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,C(Cl)(Cl)(Cl)Cl,450,510,60,,,
NCc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,C1CCCCC1,452,510,58,,,
NCc1c(-c2ccccc2)cc(N2c3ccccc3Oc3ccccc32)cc1-c1ccccc1,C1CCCCC1,398,455,57,,,
NCc1c(-c2ccccc2F)c(N)n2ccccc12,CN(C)C=O,383,493,110,0.09,,
NCc1c(-c2ccccc2O)c(N)n2ccccc12,CN(C)C=O,392,494,102,0.03,,
NCc1c(-c2cccs2)cc(-c2ccc3c(c2)Cc2ccccc2-3)[nH]c1=O,C(Cl)(Cl)Cl,385,474,89,0.03,15000,4.1761
NCc1c(-c2cccs2)cc(-c2ccc3c(c2)Cc2ccccc2-3)[nH]c1=O,CCOC(=O)C,394,484,90,0.03,20000,4.301
NCc1c(-c2cccs2)cc(-c2cccs2)[nH]c1=O,C(Cl)(Cl)Cl,397,469,72,0.4,3000,3.4771
NCc1c(-c2cccs2)cc(-c2cccs2)[nH]c1=O,CCOC(=O)C,401,470,69,0.56,2000,3.301
NCc1c(-c2cccs2)cc(-c2cccs2)[nH]c1=O,CO,390,452,62,0.49,4000,3.6021
NCc1c(-c2cccs2)cc(-c2cccs2)[nH]c1=O,CC#N,397,460,63,0.32,4000,3.6021
NCc1c(-c2n[nH]c3ccccc23)c(N)n2ccccc12,CN(C)C=O,399,493,94,0.07,,
NCc1c(CCc2ccccc2)c(N)n2ccccc12,CN(C)C=O,348,404,56,0.24,,
NCc1c(CN)c2cc(Br)ccc2c2ccc(Br)cc12,C(Cl)(Cl)Cl,350,384,34,0.01,,
NCc1c(CN)c2cc(Cl)c(Cl)cc2c2cc(Cl)c(Cl)cc12,C(Cl)(Cl)Cl,343,412,69,0.01,,
NCc1c(CN)c2cc(Cl)ccc2c2ccc(Cl)cc12,C(Cl)(Cl)Cl,347,388,41,,,
NCc1c(CN)c2cc(F)ccc2c2ccc(F)cc12,C(Cl)(Cl)Cl,335,374,39,0.08,,
NCc1c(CN)c2ccccc2c2ccccc12,C(Cl)(Cl)Cl,346,395,49,0.17,,
NCc1c(N)nc(N)c(CN)c1-c1c(F)cccc1Cl,C1CCOC1,343,,,,,
NCc1c(N)nc(N)c(CN)c1-c1c2ccccc2cc2ccccc12,C1CCOC1,391,,,,,
NCc1c(N)nc(N)c(CN)c1-c1ccc(Cl)cc1,C1CCOC1,339,,,,,
NCc1c(N)nc(N)c(CN)c1-c1ccc(Cl)cc1Cl,C1CCOC1,332,,,,,
NCc1c(N)nc(N)c(CN)c1-c1ccc(O)cc1,C1CCOC1,338,,,,,
NCc1c(N)nc(N)c(CN)c1-c1cccc([N+](=O)[O-])c1,C1CCOC1,337,,,,,
NCc1c(N)nc(N)c(CN)c1-c1cccc2ccccc12,C1CCOC1,337,,,,,
NCc1c(N)nc(N)c(CN)c1-c1ccccc1,C1CCOC1,341,,,,,
NCc1c(N)nc(N)c(CN)c1-c1ccccc1Cl,C1CCOC1,339,,,,,
NCc1c(N)nc(N)c(CN)c1-c1ccccc1F,C1CCOC1,338,,,,,
NCc1c(N)nc(N)c(CN)c1-c1ccccc1O,C1CCOC1,374,,,,,
NCc1c(N)sc(N=Nc2ccc([N+](=O)[O-])cc2)c1-c1ccc(Cl)cc1,CC(=O)C,562,,,,23442,4.37
NCc1c(N)sc(N=NC2NC=C([N+](=O)[O-])S2)c1-c1ccc(Cl)cc1,CC(=O)C,582,,,,22387,4.35
NCc1c(N)sc2c1-c1ccccc1C2=Nc1ccc([N+](=O)[O-])cc1,CC(=O)C,464,,,,,
NCc1c(N)sc2c1-c1ccccc1C2=Nc1ccccc1,CC(=O)C,445,,,,,
NCc1c(N)sc2c1-c1ccccc1C2=O,CC(=O)C,531,,,,,
NCc1c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(CN)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c1-n1c2ccc(Br)cc2c2cc(Br)ccc21,CC1=CC=CC=C1,374,521,147,0.67,,
NCc1c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(CN)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c1-n1c2ccc(Br)cc2c2cc(Br)ccc21,CC1=CC=CC=C1,339,546,207,0.45,,
NCc1c(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c(CN)c(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c1-n1c2ccc(Cl)cc2c2cc(Cl)ccc21,CC1=CC=CC=C1,384,518,134,0.76,,
NCc1c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(CN)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c1-n1c2ccc(I)cc2c2cc(I)ccc21,CC1=CC=CC=C1,384,533,149,0.7,,
NCc1c(-n2c3ccccc3c3cc(Br)ccc32)c(CN)c(-n2c3ccccc3c3cc(Br)ccc32)c(-n2c3ccccc3c3cc(Br)ccc32)c1-n1c2ccccc2c2cc(Br)ccc21,CC1=CC=CC=C1,381,515,134,0.85,,
NCc1c(-n2c3ccccc3c3cc(Br)ccc32)c(-n2c3ccccc3c3cc(Br)ccc32)c(CN)c(-n2c3ccccc3c3cc(Br)ccc32)c1-n1c2ccccc2c2cc(Br)ccc21,CC1=CC=CC=C1,337,543,206,0.53,,
NCc1c(-n2c3ccccc3c3cc(I)ccc32)c(-n2c3ccccc3c3cc(I)ccc32)c(CN)c(-n2c3ccccc3c3cc(I)ccc32)c1-n1c2ccccc2c2cc(I)ccc21,CC1=CC=CC=C1,348,548,200,0.45,,
NCc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,CC1=CC=CC=C1,403,464,61,0.7,,
NCc1c(-n2c3ccccc3c3ccccc32)cc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)cc1-n1c2ccccc2c2ccccc21,CC1=CC=CC=C1,368,471,103,0.27,,
NCc1c(-n2c3ccccc3c3ccccc32)cccc1-n1c2ccccc2c2ccccc21,CC1=CC=CC=C1,355,403,48,0.13,,
NCc1c(-n2cc(-c3ccccc3)nn2)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,295,412,117,0.004,16000,4.2041
NCc1c(N2CCCC2)cc(-c2ccccc2)c2c1C(=O)c1ccccc1-2,C1CCOC1,358,,,,,
NCc1c(N2CCCC2)cc(-c2ccccc2)c2c1-c1cccc3cccc-2c13,O,428,550,122,0.25,,
NCc1c(N2CCCC2)cc(-c2ccccc2)c2c1-c1ccccc1C2,C1CCOC1,353,446,93,,,
NCc1c(N2CCCC2)cc(-c2ccccc2)c2c1-c1ccccc1C2=O,C1CCOC1,392,527,135,,,
NCc1c(N2CCCC2)cc(-c2ccccc2)c2c1Cc1ccccc1-2,C1CCOC1,382,446,64,,,
NCc1c(N2CCCCC2)cc(-c2ccc(Br)cc2)c2c1CCc1ccccc1-2,C1CCOC1,356,468,112,0.2,,
NCc1c(N2CCCCC2)cc(-c2ccc(Br)s2)c2c1CCc1ccccc1-2,C1CCOC1,364,493,129,0.18,,
NCc1c(N2CCCCC2)cc(-c2ccc(-c3ccccc3)cc2)c2c1CCc1ccccc1-2,C1CCOC1,332,462,130,0.38,,
NCc1c(N2CCCCC2)cc(-c2ccc(-c3ccccc3)s2)c2c1CCc1ccccc1-2,C1CCOC1,345,515,170,0.23,,
NCc1c(N2CCCCC2)cc(-c2ccc3c(c2)OCO3)c2c1-c1cccc3cccc-2c13,O,429,552,123,0.3,,
NCc1c(N2CCCCC2)cc(-c2ccc3ccc4cccc5ccc2c3c45)c2c1-c1ccccc1C2,C1CCOC1,346,460,114,,,
NCc1c(N2CCCCC2)cc(-c2ccc3ccc4cccc5ccc2c3c45)c2c1-c1ccccc1C2=O,C1CCOC1,393,528,135,,,
NCc1c(N2CCCCC2)cc(-c2ccc3ccc4cccc5ccc2c3c45)c2c1Cc1ccccc1-2,C1CCOC1,344,481,137,,,
NCc1c(N2CCCCC2)cc(-c2ccc3ccccc3c2)c2c1C(=O)c1ccccc1-2,C1CCOC1,346,,,,,
NCc1c(N2CCCCC2)cc(-c2ccc3ccccc3c2)c2c1-c1ccccc1C2,C1CCOC1,362,462,100,,,
NCc1c(N2CCCCC2)cc(-c2ccc3ccccc3c2)c2c1-c1ccccc1C2=O,C1CCOC1,392,527,135,,,
NCc1c(N2CCCCC2)cc(-c2ccc3ccccc3c2)c2c1Cc1ccccc1-2,C1CCOC1,362,465,103,,,
NCc1c(N2CCCCC2)cc(-c2cccc3ccccc23)c2c1-c1ccccc1C2,C1CCOC1,358,442,84,,,
NCc1c(N2CCCCC2)cc(-c2cccc3ccccc23)c2c1-c1ccccc1C2=O,C1CCOC1,390,526,136,,,
NCc1c(N2CCCCC2)cc(-c2cccc3ccccc23)c2c1Cc1ccccc1-2,C1CCOC1,358,451,93,,,
NCc1c(N2CCCCC2)cc(-c2cccc3ccccc23)c2c1CCc1ccccc1-2,C1CCOC1,353,465,112,0.42,,
NCc1c(N2CCCCC2)cc(-c2ccccc2)c2c1C(=O)c1ccccc1-2,C1CCOC1,348,,,,,
NCc1c(N2CCCCC2)cc(-c2ccccc2)c2c1-c1ccccc1C2,C1CCOC1,360,453,93,,,
NCc1c(N2CCCCC2)cc(-c2ccccc2)c2c1-c1ccccc1C2=O,C1CCOC1,392,529,137,,,
NCc1c(N2CCCCC2)cc(-c2ccccc2)c2c1Cc1ccccc1-2,C1CCOC1,358,449,91,,,
NCc1c(N2CCCCC2)cc(-c2cccs2)c2c1-c1cccc3cccc-2c13,O,458,555,97,0.3,,
NCc1c(N2CCCCC2)cc(-c2cccs2)c2c1CCc1ccccc1-2,C1CCOC1,330,474,144,0.21,,
NCc1c(-n2nnc3cc(Cl)ccc32)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,276,480,204,0.008,17700,4.248
NCc1c(-n2nnc3ccccc32)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,278,416,138,0.002,16700,4.2227
NCc1c2nc3ccccn3c2nc2c1nc1ccccn12,CN(C)C=O,435,515,80,,50000,4.699
NCc1c2nc3ccccn3c2nc2c1nc1ccccn12,CC#N,430,495,65,,48000,4.6812
NCc1c2nc3ccccn3c2nc2c1nc1ccccn12,C(Cl)(Cl)Cl,425,475,50,,36000,4.5563
NCc1c2nc3ccccn3c2nc2c1nc1ccccn12,C1COCCO1,425,470,45,,32000,4.5051
NCc1c2nc3ccccn3c2nc2nc3ccccn3c12,CN(C)C=O,490,540,50,,52000,4.716
NCc1c2nc3ccccn3c2nc2nc3ccccn3c12,CC#N,480,525,45,,54000,4.7324
NCc1c2nc3ccccn3c2nc2nc3ccccn3c12,C(Cl)(Cl)Cl,475,510,35,,46000,4.6628
NCc1c2nc3ccccn3c2nc2nc3ccccn3c12,C1COCCO1,460,505,45,,36000,4.5563
NCc1c2nc3ccccn3c2nc2nc3ccccn3c12,C1CCCCC1,455,485,30,,26000,4.415
NCc1cc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(CN)c2)ccc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,429,577,148,0.32,,
NCc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1/C=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C(Cl)Cl,433,560,127,0.61,,
NCc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1/C=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1CN,C(Cl)Cl,447,614,167,0.41,,
NCc1cc([N+](=O)[O-])cc(Br)c1/N=N/c1sc(N2CC2)cc1-c1ccccc1,CCO,588,,,,,
NCc1cc([N+](=O)[O-])cc(Br)c1/N=N/c1sc(NCCBr)cc1-c1ccccc1,CCO,560,,,,,
NCc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,CC(=O)C,429,643,214,0.03,,
NCc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,CN(C)C=O,439,682,243,0.01,,
NCc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,CS(=O)C,444,694,250,0.02,,
NCc1cc([N+](=O)[O-])ccc1/N=N/c1sc(N2CC2)cc1-c1ccccc1,CCO,588,,,,,
NCc1cc([N+](=O)[O-])ccc1/N=N/c1sc(NCCBr)cc1-c1ccccc1,CCO,564,,,,,
NCC1CC(C(N)=O)N2N=CC=CC12,CCO,442,,,,,
NCC1CC(C(N)=O)N2N=Cc3ccccc3C12,CCO,439,,,,,
NCc1cc(-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(CN)c2)ccc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,428,541,113,0.37,,
NCc1cc(-c2ccc(F)cc2)cnc1O,CC1=CC=CC=C1,353,425,72,0.33,,
NCc1cc(-c2ccc(F)cc2)cnc1O,C(Cl)(Cl)(Cl)Cl,350,429,79,0.269,,
NCc1cc(-c2ccc(F)cc2)cnc1O,C1COCCO1,356,422,66,0.674,,
NCc1cc(-c2ccc(F)cc2)cnc1O,CC#N,355,423,68,0.713,,
NCc1cc(-c2ccc(F)cc2)cnc1O,CS(=O)C,362,427,65,0.577,,
NCc1cc(-c2ccc(F)cc2)cnc1O,CCO,352,425,73,0.565,,
NCc1cc(-c2ccc(F)cc2)cnc1O,CO,350,425,75,0.692,,
NCc1cc(-c2ccc(F)cc2)cnc1O,O,343,425,82,0.836,,
NCc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1CN,CC1=CC=CC=C1,406,577,171,0.42,,
NCc1cc(-c2ccccc2)c(N2c3ccccc3Oc3ccccc32)c(-c2ccccc2)c1,C1CCCCC1,405,455,50,,,
NCc1cc(CCc2c(F)c(F)nc(F)c2F)c(CCc2c(F)c(F)nc(F)c2F)cc1CN,CC#N,315,370,55,0.49,,
NCc1cc(CCc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(CN)cc1CCc1ccccc1,C(Cl)(Cl)Cl,452,586,134,0.75,,
NCc1cc(CCc2ccccc2CN)c(CN)cc1CCc1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,464,609,145,0.73,,
NCc1cc(CN)c(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC1=CC=CC=C1,405,498,93,,,
NCc1cc(CN)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC1=CC=CC=C1,394,477,83,,,
NCc1cc(N)cc(CN)c1,CCO,346,402,56,0.12,,
NCc1cc(-n2c3ccccc3c3cc(Br)ccc32)c(-n2c3ccccc3c3cc(Br)ccc32)cc1CN,C1CCOC1,366,495,129,0.057,,
NCc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3cc(Br)ccc32)cc1CN,C1CCOC1,366,502,136,0.061,,
NCc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1CN,CC1=CC=CC=C1,375,473,98,0.465,,
NCc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1CN,CC#N,367,,,,,
NCc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1CN,C1CCOC1,368,501,133,0.125,,
NCc1cc(N2c3ccccc3Oc3ccccc32)cc(N2c3ccccc3Oc3ccccc32)c1,CC1=CC=CC=C1,340,520,180,,,
NCc1cc(N2c3ccccc3Sc3ccccc32)cc(N2c3ccccc3Sc3ccccc32)c1,CC1=CC=CC=C1,343,536,193,,,
NCc1cc2c(-c3ccccc3)c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c(c1)[n+]2c34,C(Cl)Cl,365,536,171,0.36,,
NCc1cc2cc3ccccc3nc2[nH]c1=O,CC(=O)C,392,,,,,
NCc1cc2cc3ccccc3nc2nc1N,CC(=O)C,387,,,,,
NCc1cc2ccc([O-])cc2oc1=O,O,408,450,42,,,
NCc1cc2ccc(O)cc2oc1=O,O,355,410,55,,,
NCc1cc2ccc(O)cc2oc1=O,C1CCOC1,355,405,50,0.00102,19771,4.296
NCc1cc2ccc(O)cc2oc1=O,CCOC(=O)C,356,406,50,0.0597,32765,4.5154
NCc1cc2ccc(O)cc2oc1=O,C1CCCCC1,361,411,50,0.0105,30435,4.4834
NCc1cc2ccccc2c2ccccc12,CCOC(=O)C,489,,,,,
NCc1cc2ccccc2oc1=O,CS(=O)C,334,405,71,0.0022,17307,4.2382
NCc1cc2ccccc2oc1=O,CC#N,336,407,71,0.00182,9246,3.966
NCc1cc2ccccc2oc1=O,C1CCOC1,338,409,71,0.0206,8387,3.9236
NCc1cc2ccccc2oc1=O,CCOC(=O)C,339,410,71,0.0961,7455,3.8724
NCc1cc2ccccc2oc1=O,C(Cl)(Cl)Cl,340,411,71,0.0058,7440,3.8716
NCc1cc2ccccc2oc1=O,C1CCCCC1,342,412,70,0.0207,6433,3.8084
NCc1cc2nc3c(nc2cc1CN)C1c2ccc(N(c4ccccc4)c4ccccc4)cc2C3c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCCCC1,428,487,59,0.44,9400,3.9731
